"","Pstd","H","Hstd","volume","error","Int_diff_mean","Int_diff_sd","Int_diff_0.025quant","Int_diff_0.975quant","Int_err_mean","Int_err_sd","Int_err_0.025quant","Int_err_0.975quant"
"fitted.Predictor.05022",0.39,66.5,1.20840371604964,NA,NA,59.2965799002851,4.54870158746355,50.3648853924853,68.2056685280035,-4.19465089644686,0.0302781229124485,-4.25370281272797,-4.13495505707303
"fitted.Predictor.05023",0.39,67,1.24915343987198,NA,NA,58.9561980911435,4.78448094950356,49.5623314382463,68.3279444514446,-4.18641411229302,0.031626536774635,-4.24809785668226,-4.12406185955451
"fitted.Predictor.05024",0.39,67.5,1.28990316369433,NA,NA,58.6139019365369,5.03431854583911,48.7303166667355,68.4758875623809,-4.17807735385008,0.0330621319849294,-4.24256406699982,-4.11289801985685
"fitted.Predictor.05025",0.39,68,1.33065288751667,NA,NA,58.2696914402528,5.29767391858269,47.8699009668714,68.648437502851,-4.16964063148298,0.0345824674011672,-4.23709663444992,-4.10146835188195
"fitted.Predictor.05026",0.39,68.5,1.37140261133902,NA,NA,57.9235666056258,5.57404480097788,46.9820691210997,68.844608842303,-4.16110396829823,0.0361851317112875,-4.23169080636547,-4.08977761512855
"fitted.Predictor.05027",0.39,69,1.41215233516136,NA,NA,57.5755274355638,5.86296992154082,46.0677253717637,69.0634965908046,-4.15246739581568,0.0378677906929192,-4.22634198162305,-4.07783041903572
"fitted.Predictor.05028",0.39,69.5,1.45290205898371,NA,NA,57.2255739325866,6.16402939633596,45.1276927041599,69.3042769743236,-4.14373095046408,0.0396282195038839,-4.22104577565274,-4.06563115737325
"fitted.Predictor.05029",0.39,70,1.49365178280606,NA,NA,56.8737060988677,6.47684351374325,44.1627152698451,69.5662050521193,-4.1348946708911,0.0414643228871955,-4.21579806113319,-4.05318396703728
"fitted.Predictor.05030",0.4,20,-2.58132059942849,NA,NA,81.5100518269569,12.8811741746039,56.2618147348448,106.777976654775,-4.53859657480562,0.0904693279917297,-4.71489860465778,-4.36009857340776
"fitted.Predictor.05031",0.4,20.5,-2.54057087560614,NA,NA,81.3515096976886,12.4392145391372,56.9691234654218,105.752102549844,-4.53943278080014,0.0875862378289772,-4.71010213685566,-4.36661189227206
"fitted.Predictor.05032",0.4,21,-2.4998211517838,NA,NA,81.1913710147246,12.006736779668,57.6562567063141,104.743237039824,-4.54016931494558,0.0847617670254914,-4.7053207001673,-4.37290628880667
"fitted.Predictor.05033",0.4,21.5,-2.45907142796145,NA,NA,81.0296357775115,11.5838288456097,58.3230421212107,103.751552655625,-4.54080616451917,0.0819963423947451,-4.70055513930081,-4.37897958979405
"fitted.Predictor.05034",0.4,22,-2.41832170413911,NA,NA,80.8663039854456,11.1705856279838,58.9692937668123,102.777235543285,-4.54134331578,0.0792904198357167,-4.69580635754235,-4.38483697531119
"fitted.Predictor.05035",0.4,22.5,-2.37757198031676,NA,NA,80.7013756378658,10.7671094748029,59.594811081338,101.820486474134,-4.54178075392827,0.0766444860514698,-4.69107532031296,-4.3904774914912
"fitted.Predictor.05036",0.4,23,-2.33682225649442,NA,NA,80.5348507340509,10.3735107173959,60.1993778513307,100.881521876226,-4.54211846307722,0.074059060245224,-4.68636305869058,-4.39590011982465
"fitted.Predictor.05037",0.4,23.5,-2.29607253267207,NA,NA,80.3667292732134,9.98990819733972,60.7827611767789,99.9605748666409,-4.54235642624295,0.0715346957555684,-4.68167067280698,-4.40110377383828
"fitted.Predictor.05038",0.4,24,-2.25532280884972,NA,NA,80.1970112544945,9.61642977954122,61.3447104628403,99.0578962562622,-4.54249462535939,0.0690719815694901,-4.67699933500211,-4.40608729600968
"fitted.Predictor.05039",0.4,24.5,-2.21457308502738,NA,NA,80.0256966769582,9.25321283182224,61.8849564766549,98.1737554884002,-4.54253304132652,0.0666715436441642,-4.67235029258284,-4.41084945506077
"fitted.Predictor.05040",0.4,25,-2.17382336120503,NA,NA,79.8527855395877,8.90040464483962,62.4032105202545,97.3084414598586,-4.54247165410269,0.0643340459496338,-4.66772486999248,-4.41538894381951
"fitted.Predictor.05041",0.4,25.5,-2.13307363738269,NA,NA,79.67827784128,8.55816275818436,62.8991637866705,96.4622631573228,-4.54231044285319,0.0620601911129632,-4.66312447014751,-4.4197043778751
"fitted.Predictor.05042",0.4,26,-2.09232391356034,NA,NA,79.5021735808428,8.22665514872687,63.372486984947,95.6355500227822,-4.54204938617025,0.0598507205275329,-4.65855057464072,-4.42379429531633
"fitted.Predictor.05043",0.4,26.5,-2.051574189738,NA,NA,79.3244727569927,7.90606022575523,63.8228303428617,94.828651939137,-4.54168846238139,0.0577064137586485,-4.65400474244373,-4.42765715789858
"fitted.Predictor.05044",0.4,27,-2.01082446591565,NA,NA,79.1451753683552,7.59656656410828,64.249824122128,94.0419387009353,-4.54122764961943,0.0556280880532976,-4.64948856653383,-4.43129087740761
"fitted.Predictor.05045",0.4,27.5,-1.97007474209331,NA,NA,78.9642814134667,7.298372291605,64.6530798101526,93.2757988060035,-4.54066692711078,0.0536165934949326,-4.64500372071077,-4.43469392846941
"fitted.Predictor.05046",0.4,28,-1.92932501827096,NA,NA,78.7817908907831,7.01168403115302,65.0321921835497,92.5306373725853,-4.5400062758169,0.0516728090465836,-4.64055201343004,-4.43786511758208
"fitted.Predictor.05047",0.4,28.5,-1.88857529444862,NA,NA,78.5977037986893,6.73671528225192,65.3867424700257,91.8068729559911,-4.53924567855964,0.0497976388917194,-4.63613526837097,-4.44080262008894
"fitted.Predictor.05048",0.4,29,-1.84782557062627,NA,NA,78.4120201355182,6.47368411266708,65.7163028621229,91.1049330115544,-4.5383851214519,0.0479920032489934,-4.63175533866035,-4.44350458098284
"fitted.Predictor.05049",0.4,29.5,-1.80707584680392,NA,NA,78.2247398995746,6.22281002181276,66.0204426550045,90.4252477327126,-4.53742459515549,0.0462568279000208,-4.62741408404313,-4.44596913771732
"fitted.Predictor.05050",0.4,30,-1.76632612298158,NA,NA,78.0358630891698,5.98430983625849,66.2987362831908,89.7682419913263,-4.53636409631701,0.0445930307748813,-4.6231133419228,-4.4481944488731
"fitted.Predictor.05051",0.4,30.5,-1.72557639915923,NA,NA,77.8453897026642,5.75839250954485,66.5507735079403,89.134325130452,-4.53520362917365,0.0430015052177908,-4.61885489158045,-4.45017872953854
"fitted.Predictor.05052",0.4,31,-1.68482667533689,NA,NA,77.653319738522,5.54525272853724,66.7761719488928,88.5238784193301,-4.53394320728842,0.0414830995909647,-4.61464041103226,-4.4519202940002
"fitted.Predictor.05053",0.4,31.5,-1.64407695151454,NA,NA,77.4596531953747,5.3450632824042,66.9745920479518,87.9372400861726,-4.53258285533798,0.0400385929409706,-4.61047142623775,-4.4534176060078
"fitted.Predictor.05054",0.4,32,-1.6033272276922,NA,NA,77.2643900720965,5.15796623260193,67.1457543922893,87.3746880059782,-4.5311226108422,0.0386686665946755,-4.6063492527381,-4.45466933654586
"fitted.Predictor.05055",0.4,32.5,-1.56257750386985,NA,NA,77.0675303678865,4.98406303471569,67.2894591024393,86.836420341126,-4.52956252568718,0.0373738717744604,-4.60227493028588,-4.4556744285603
"fitted.Predictor.05056",0.4,33,-1.52182778004751,NA,NA,76.8690740823561,4.82340390281089,67.4056067168344,86.3225347063388,-4.52790266725778,0.0361545935718195,-4.59824915161072,-4.45643216749644
"fitted.Predictor.05057",0.4,33.5,-1.48107805622516,NA,NA,76.6690212156175,4.67597686407288,67.4942196947703,85.8330067368628,-4.52614311897633,0.0350110120165188,-4.5942721871212,-4.45694225591527
"fitted.Predictor.05058",0.4,34,-1.44032833240282,NA,NA,76.467371768365,4.54169710789336,67.5554633516176,85.3676692440621,-4.52428398000321,0.0339430612635061,-4.59034380800544,-4.45720488928237
"fitted.Predictor.05059",0.4,34.5,-1.39957860858047,NA,NA,76.2641257419461,4.42039736322866,67.5896647839728,84.9261933951338,-4.52232536329626,0.0329503904815574,-4.58646317803282,-4.45721981053901
"fitted.Predictor.05060",0.4,35,-1.35882888475812,NA,NA,76.0592831384127,4.31182011043373,67.5973281986768,84.5080734938436,-4.52026739500441,0.0320323190246913,-4.5826289735654,-4.45698896809506
"fitted.Predictor.05061",0.4,35.5,-1.31807916093578,NA,NA,75.8528439605463,4.21561242013117,67.5791450852971,84.1126169107148,-4.51811020923953,0.0311878056155008,-4.57883907986566,-4.45651449015061
"fitted.Predictor.05062",0.4,36,-1.27732943711343,NA,NA,75.6448082118556,4.13132409269909,67.535997904596,83.7389404771796,-4.51585394372879,0.0304154180459005,-4.57509061650072,-4.45579916194173
"fitted.Predictor.05063",0.4,36.5,-1.23657971329109,NA,NA,75.4351758965369,4.05840954686683,67.4689564080047,83.3859742170595,-4.51349873431542,0.0297133125140062,-4.57137991045616,-4.45484656150368
"fitted.Predictor.05064",0.4,37,-1.19582998946874,NA,NA,75.2239470194076,3.99623359605134,67.3792663128996,83.0524726828604,-4.51104470891333,0.0290792240739601,-4.56770248163633,-4.45366107717597
"fitted.Predictor.05065",0.4,37.5,-1.1550802656464,NA,NA,75.0111215858071,3.94408089930755,67.2683307512934,82.7370334772135,-4.50849198147282,0.0285104696034184,-4.56405305100459,-4.45224132702682
"fitted.Predictor.05066",0.4,38,-1.11433054182405,NA,NA,74.7966996014784,3.9011685355307,67.137685575866,82.4381218797098,-4.50584064649119,0.0280039641732791,-4.56042557275813,-4.45059843786731
"fitted.Predictor.05067",0.4,38.5,-1.07358081800171,NA,NA,74.5806810724335,3.86666088001108,66.9889701383536,82.1540999735947,-4.50309077457477,0.0275562507321668,-4.55681329049376,-4.44874086955912
"fitted.Predictor.05068",0.4,39,-1.03283109417936,NA,NA,74.3630660048167,3.83968580235968,66.8238954704497,81.8832583549059,-4.50024240945287,0.0271635421186647,-4.55320881577273,-4.44667602803569
"fitted.Predictor.05069",0.4,39.5,-0.992081370357016,NA,NA,74.1438544047713,3.81935117175199,66.6442118623605,81.623848442267,-4.49729556667992,0.0268217734898313,-4.54960422600147,-4.44441184839952
"fitted.Predictor.05070",0.4,40,-0.951331646534671,NA,NA,73.9230462783187,3.80476074081126,66.4516776656558,81.3741135724367,-4.49425023406729,0.0265266625663272,-4.54599117728675,-4.44195668166733
"fitted.Predictor.05071",0.4,40.5,-0.910581922712325,NA,NA,73.7006416312575,3.79502865450983,66.2480308018956,81.1323174082705,-4.49110637369723,0.0262737746746573,-4.5423610270465,-4.43931917236439
"fitted.Predictor.05072",0.4,41,-0.86983219888998,NA,NA,73.4766404690813,3.78929205563754,66.0349640150903,80.8967686256321,-4.48786392521819,0.0260585894603565,-4.53870496076775,-4.43650813243482
"fitted.Predictor.05073",0.4,41.5,-0.829082475067634,NA,NA,73.251042796921,3.78672149390517,65.8141044424691,80.6658413050835,-4.48452281002579,0.0258765662934383,-4.53501411742195,-4.43353241676514
"fitted.Predictor.05074",0.4,42,-0.788332751245289,NA,NA,73.0238486195053,3.78652905937243,65.5869976578885,80.4379908724482,-4.48108293590081,0.025723205859042,-4.53127970863253,-4.43040080504157
"fitted.Predictor.05075",0.4,42.5,-0.747583027422943,NA,NA,72.7950579411433,3.78797433260943,65.3550960045669,80.2117657670081,-4.47754420170156,0.0255941059383359,-4.52749312763402,-4.42712189376247
"fitted.Predictor.05076",0.4,43,-0.706833303600598,NA,NA,72.5646707657196,3.7903683654564,65.1197507957443,79.985815254976,-4.47390650177644,0.0254850101108531,-4.5236484092985,-4.42370400112626
"fitted.Predictor.05077",0.4,43.5,-0.666083579778253,NA,NA,72.3326870967015,3.79307597864875,64.8822078196686,79.7588939468007,-4.47016972984944,0.0253918486934647,-4.51973564264604,-4.42015508635097
"fitted.Predictor.05078",0.4,44,-0.625333855955907,NA,NA,72.0991069371557,3.79551669351246,64.6436055251888,79.5298636385388,-4.46633378224216,0.0253107718469,-4.51574650771915,-4.41648268388026
"fitted.Predictor.05079",0.4,44.5,-0.584584132133562,NA,NA,71.8639302897685,3.79716461441593,64.4049752654418,79.2976930967397,-4.4623985603676,0.0252381752143093,-4.51167398145642,-4.41269385198314
"fitted.Predictor.05080",0.4,45,-0.543834408311216,NA,NA,71.6271571568699,3.79754755742705,64.1672430193653,79.0614563646921,-4.45836397270488,0.0251707192474743,-4.50751183768231,-4.40879512449898
"fitted.Predictor.05081",0.4,45.5,-0.503084684488871,NA,NA,71.3887875404577,3.79624568738785,63.9312320761559,78.8203301038663,-4.45422993546913,0.0251053412453104,-4.50325393024265,-4.4047925181165
"fitted.Predictor.05082",0.4,46,-0.462334960666525,NA,NA,71.1488214422212,3.79288988791073,63.697666242079,78.5735904100943,-4.44999637349544,0.0250392643308329,-4.49889466694754,-4.40069148227836
"fitted.Predictor.05083",0.4,46.5,-0.42158523684418,NA,NA,70.9072588634394,3.78716005148337,63.4671732021945,78.3206094711346,-4.44566322055579,0.0249700024675087,-4.49442920991013,-4.39649689001741
"fitted.Predictor.05084",0.4,47,-0.380835513021835,NA,NA,70.6640998052393,3.77878344194103,63.2402877390345,78.0608523656504,-4.44123041910003,0.0248953622694084,-4.48985328806264,-4.39221304216711
"fitted.Predictor.05085",0.4,47.5,-0.340085789199489,NA,NA,70.4193442686366,3.7675332544732,63.0174545620548,77.7938742474966,-4.43669791990856,0.0248134434495032,-4.48516319921499,-4.38784366583122
"fitted.Predictor.05086",0.4,48,-0.299336065377144,NA,NA,70.1729922542672,3.75322747459864,62.7990305490051,77.51931811387,-4.43206568162377,0.0247226385069653,-4.48035581044989,-4.38339191453494
"fitted.Predictor.05087",0.4,48.5,-0.258586341554798,NA,NA,69.9250437625329,3.73572811884393,62.5852862377835,77.2369133221947,-4.42733367023545,0.0246216324289785,-4.47542855838078,-4.37886036849505
"fitted.Predictor.05088",0.4,49,-0.217836617732453,NA,NA,69.6754987936029,3.71494093016549,62.3764064250324,76.9464749974519,-4.42250185858174,0.0245094030712682,-4.47037945060151,-4.37425103365233
"fitted.Predictor.05089",0.4,49.5,-0.177086893910107,NA,NA,69.4243573474137,3.69081559251081,62.1724897452402,76.6479044567273,-4.41757022591376,0.0243852227982475,-4.46520706946898,-4.36956533830369
"fitted.Predictor.05090",0.4,50,-0.136337170087762,NA,NA,69.1716194236617,3.66334652549153,61.973547110777,76.3411907705939,-4.41253875756283,0.0242486618694467,-4.45991057918484,-4.36480412635168
"fitted.Predictor.05091",0.4,50.5,-0.0955874462654165,NA,NA,68.9172850217926,3.63257431894164,61.7794988954649,76.0264135787173,-4.40740744474041,0.0240995939745999,-4.45448973698117,-4.35996764635421
"fitted.Predictor.05092",0.4,51,-0.054837722443071,NA,NA,68.6613541409835,3.59858786733694,61.5901707438241,75.7037472771281,-4.40217628449545,0.0239382042432506,-4.44894490905745,-4.35505553571658
"fitted.Predictor.05093",0.4,51.5,-0.0140879986207256,NA,NA,68.4038267801206,3.56152726393404,61.4052878882558,75.3734666944141,-4.39684527984856,0.0237649999690825,-4.44327709175378,-4.35006679953357
"fitted.Predictor.05094",0.4,52,0.0266617252016198,NA,NA,68.1447029377695,3.52158751195926,61.2244678612847,75.0359543691835,-4.39141444011834,0.0235808242037378,-4.4374879382574,-4.34499978377773
"fitted.Predictor.05095",0.4,52.5,0.0674114490239653,NA,NA,67.8839826121394,3.47902310234032,61.0472115052349,74.691709525068,-4.3858837814494,0.0233868722455797,-4.43157979090801,-4.3398521427648
"fitted.Predictor.05096",0.4,53,0.108161172846311,NA,NA,67.621665801039,3.43415349027376,60.8728922154349,74.3413588064329,-4.38025332754304,0.0231847108892974,-4.42555571886359,-4.33462080113484
"fitted.Predictor.05097",0.4,53.5,0.148910896668656,NA,NA,67.3577525018261,3.38736947078529,60.7007434158052,73.9856687740338,-4.37452311057861,0.0229763001315855,-4.41941956047834,-4.32930191100228
"fitted.Predictor.05098",0.4,54,0.189660620491002,NA,NA,67.0922427113499,3.33914039935239,60.5298443721434,73.6255600541302,-4.36869317229313,0.0227640166898146,-4.41317596919851,-4.32389080548611
"fitted.Predictor.05099",0.4,54.5,0.230410344313347,NA,NA,66.825136425887,3.29002211783453,60.3591046166816,73.2621228659361,-4.36276356515532,0.0225506783906495,-4.40683046105557,-4.31838195056954
"fitted.Predictor.05100",0.4,55,0.271160068135692,NA,NA,66.5564336410732,3.24066531784325,60.1872475093601,72.8966334010856,-4.35673435352759,0.0223395679620755,-4.40038946090737,-4.31276889818884
"fitted.Predictor.05101",0.4,55.5,0.311909791958038,NA,NA,66.2861343518362,3.19182389170048,60.0127938191194,72.5305701724507,-4.35060561465118,0.0221344542176382,-4.39386034343071,-4.3070442446245
"fitted.Predictor.05102",0.4,56,0.352659515780383,NA,NA,66.0142385523308,3.1443625765215,59.8340466897409,72.1656289708365,-4.34437743922053,0.0219396079553235,-4.38725146353101,-4.30119959963966
"fitted.Predictor.05103",0.4,56.5,0.393409239602729,NA,NA,65.74074623589,3.09926288929286,59.6490799603411,71.803734465967,-4.33804993123748,0.0217598091225549,-4.38057216939867,-4.29522557328625
"fitted.Predictor.05104",0.4,57,0.434158963425074,NA,NA,65.4656573949969,3.05762599729275,59.4557325070609,71.4470457978913,-4.33162320677265,0.0216003411347024,-4.37383279009136,-4.28911178868987
"fitted.Predictor.05105",0.4,57.5,0.47490868724742,NA,NA,65.1889720212972,3.02067081580019,59.2516119668599,71.0979528169132,-4.32509739123419,0.0214669677034303,-4.36704458857003,-4.28284693011388
"fitted.Predictor.05106",0.4,58,0.515658411069765,NA,NA,64.9106901056598,2.98972536461391,59.0341117182458,70.7590591228152,-4.31847261479184,0.0213658873697025,-4.36021967099251,-4.27641883574262
"fitted.Predictor.05107",0.4,58.5,0.55640813489211,NA,NA,64.63081163831,2.96620938666787,58.8004450500622,70.4331480013844,-4.31174900576406,0.0213036613795791,-4.35337084429047,-4.26981464338501
"fitted.Predictor.05108",0.4,59,0.597157858714456,NA,NA,64.3493366090394,2.95160661401678,58.5476996974839,70.1231281041429,-4.30492668207258,0.0212871119677633,-4.34651141708052,-4.26302099418924
"fitted.Predictor.05109",0.4,59.5,0.637907582536801,NA,NA,64.0662650075032,2.94742602513475,58.2729140347155,69.8319575900979,-4.29800574129403,0.0213231904516024,-4.33965494401174,-4.25602429423787
"fitted.Predictor.05110",0.4,60,0.678657306359147,NA,NA,63.7815968235988,2.95515303873348,57.9731730574017,69.5625485749925,-4.29098625032232,0.0214188180366484,-4.33281492046058,-4.24881102681266
"fitted.Predictor.05111",0.4,60.5,0.719407030181492,NA,NA,63.4953320479023,2.97619368347971,57.6457181596584,69.3176578214348,-4.28386823608647,0.0215807064210034,-4.32600445303804,-4.24136809966906
"fitted.Predictor.05112",0.4,61,0.760156754003838,NA,NA,63.2074706721264,3.01181693107789,57.2880604792093,69.0997738001082,-4.27665167961824,0.0218151709604552,-4.31923701629294,-4.23368312646586
"fitted.Predictor.05113",0.4,61.5,0.800906477826183,NA,NA,62.9180126895498,3.06310190397847,56.8980845886014,68.9110132363403,-4.26933651164406,0.0221279436222081,-4.31252300505236,-4.22574492122616
"fitted.Predictor.05114",0.4,62,0.841656201648529,NA,NA,62.6269580953502,3.13089688192706,56.4741289054368,68.7530406885947,-4.26192261715797,0.0225240165250492,-4.30587633234171,-4.21754373174136
"fitted.Predictor.05115",0.4,62.5,0.882405925470874,NA,NA,62.3343068867988,3.21579558155689,56.0150320693807,68.6270218935991,-4.2544098425965,0.0230075166551783,-4.29930173044342,-4.20907148330348
"fitted.Predictor.05116",0.4,63,0.923155649293219,NA,NA,62.04005906327,3.31813331729893,55.520140195061,68.5336160263681,-4.24679800777631,0.023581629978288,-4.29280486709372,-4.20032192451303
"fitted.Predictor.05117",0.4,63.5,0.963905373115565,NA,NA,61.7442146260769,3.43800218758122,54.9892767367314,68.4730052520844,-4.23908692018931,0.0242485788438111,-4.28639009311953,-4.19129067331238
"fitted.Predictor.05118",0.4,64,1.00465509693791,NA,NA,61.4467735781563,3.57528141099076,54.4226826356819,68.4449540247222,-4.2312763894845,0.0250096513301855,-4.28005994270251,-4.18197516531299
"fitted.Predictor.05119",0.4,64.5,1.04540482076026,NA,NA,61.1477359231689,3.72967715960434,53.8209378968193,68.4488870805585,-4.22336624011686,0.0258652751287506,-4.27381527224979,-4.17237451712067
"fitted.Predictor.05120",0.4,65,1.0861545445826,NA,NA,60.8471016663065,3.90076594601488,53.1848762898111,68.48397448687,-4.21535632073648,0.0268151244071719,-4.26765546300493,-4.16248932516386
"fitted.Predictor.05121",0.4,65.5,1.12690426840495,NA,NA,60.5448708130803,4.08803655427206,52.5155030043605,68.549213894415,-4.2072465096979,0.0278582462995558,-4.26157866299034,-4.15232142439349
"fitted.Predictor.05122",0.4,66,1.16765399222729,NA,NA,60.2410433688856,4.29092706100544,51.8139220233889,68.64350320587,-4.19903671683591,0.0289931941505395,-4.25558204422385,-4.14187363107046
"fitted.Predictor.05123",0.4,66.5,1.20840371604964,NA,NA,59.9356193389294,4.50885515081463,51.0812767118777,68.7657001118029,-4.19072688219728,0.0302181568191496,-4.24966205458314,-4.13114949049601
"fitted.Predictor.05124",0.4,67,1.24915343987198,NA,NA,59.6285987280677,4.74124129357435,50.3187044427736,68.9146676261336,-4.18231697267463,0.0315310763413305,-4.24381464892152,-4.12015304527811
"fitted.Predictor.05125",0.4,67.5,1.28990316369433,NA,NA,59.3199815407125,4.98752527394369,49.5273042766344,69.0893065718136,-4.17380697749442,0.0329297493565047,-4.23803548977462,-4.10888863392333
"fitted.Predictor.05126",0.4,68,1.33065288751667,NA,NA,59.0097677807959,5.2471770617229,48.7081157404503,69.2885769519709,-4.16519690335351,0.0344119104217527,-4.23232011323234,-4.09736072425614
"fitted.Predictor.05127",0.4,68.5,1.37140261133902,NA,NA,58.6979574517722,5.51970318310966,47.8621064209225,69.5115104808587,-4.15648676977091,0.0359752973861973,-4.22666405967855,-4.08557378199247
"fitted.Predictor.05128",0.4,69,1.41215233516136,NA,NA,58.3845505566442,5.80464971478002,46.9901661675661,69.7572164779092,-4.14767660499496,0.037617700307139,-4.22106297193978,-4.07353217195431
"fitted.Predictor.05129",0.4,69.5,1.45290205898371,NA,NA,58.0695470980035,6.1016028749427,46.0931059938473,70.0248830382966,-4.13876644262025,0.0393369961450768,-4.2155126650047,-4.0612400877744
"fitted.Predictor.05130",0.4,70,1.49365178280606,NA,NA,57.7529470780754,6.41018799831528,45.1716601340141,70.3137750266908,-4.12975631893668,0.0411311717198722,-4.21000917214182,-4.0487015052828
"fitted.Predictor.05131",0.41,20,-2.58132059942849,NA,NA,80.4152264240066,12.7872119369341,55.3513676851456,105.498867713194,-4.55010788585421,0.090458045753198,-4.72639222566719,-4.37163560343984
"fitted.Predictor.05132",0.41,20.5,-2.54057087560614,NA,NA,80.2603928094036,12.3500346365351,56.053001763803,104.486076282908,-4.5507887830962,0.0876023782182278,-4.72149379497658,-4.37793934715576
"fitted.Predictor.05133",0.41,21,-2.4998211517838,NA,NA,80.104280410187,11.9222383720376,56.7349759582836,103.490413569518,-4.55136987901606,0.0848045605445275,-4.71660876019626,-4.3840284685231
"fitted.Predictor.05134",0.41,21.5,-2.45907142796145,NA,NA,79.9468892258005,11.503909701281,57.3971206701246,102.512049383213,-4.55185116108331,0.0820650045875751,-4.71173793652995,-4.38989489148652
"fitted.Predictor.05135",0.41,22,-2.41832170413911,NA,NA,79.788219255636,11.0951419418046,58.0392530506714,101.551166792945,-4.5522326157724,0.0793841495950808,-4.70688219440145,-4.39554684640395
"fitted.Predictor.05136",0.41,22.5,-2.37757198031676,NA,NA,79.6282704990297,10.6960356623656,58.6611760363116,100.60796308977,-4.5525142285233,0.0767624637434707,-4.70204246265212,-4.40098341566977
"fitted.Predictor.05137",0.41,23,-2.33682225649442,NA,NA,79.4670429552555,10.3066991826902,59.2626773672003,99.6826507660588,-4.55269598371399,0.0742004456435902,-4.69721973167759,-4.40620362109696
"fitted.Predictor.05138",0.41,23.5,-2.29607253267207,NA,NA,79.3045366235218,9.92724907101055,59.8435286098152,98.7754584900524,-4.55277786465042,0.0716986257678945,-4.69241505641537,-4.41120642100361
"fitted.Predictor.05139",0.41,24,-2.25532280884972,NA,NA,79.1407515029652,9.55781062492743,60.4034842116547,97.886632047305,-4.55275985357979,0.0692575677493172,-4.68762955906995,-4.41599070755082
"fitted.Predictor.05140",0.41,24.5,-2.21457308502738,NA,NA,78.9756875926454,9.19851831609598,60.942280626104,97.016435210659,-4.55264193173559,0.0668778694789894,-4.68286443142959,-4.42055530448084
"fitted.Predictor.05141",0.41,25,-2.17382336120503,NA,NA,78.8093448915419,8.8495161729401,61.4596355580593,96.1651504880853,-4.55242407942385,0.0645601639243133,-4.67812093659276,-4.4248989654172
"fitted.Predictor.05142",0.41,25.5,-2.13307363738269,NA,NA,78.6417233985473,8.51095806785987,61.9552473956758,95.333079682443,-4.55210627616227,0.0623051195526588,-4.67340040987479,-4.42902037295452
"fitted.Predictor.05143",0.41,26,-2.09232391356034,NA,NA,78.4728231124672,8.18300786609838,62.4287949123496,94.5205441790676,-4.55168850088604,0.0601134402375628,-4.6687042586158,-4.43291813879822
"fitted.Predictor.05144",0.41,26.5,-2.051574189738,NA,NA,78.3026440320158,7.86583938242215,62.8799373442586,93.7278848554093,-4.55117073223598,0.0579858644846533,-4.66403396054965,-4.43659080527471
"fitted.Predictor.05145",0.41,27,-2.01082446591565,NA,NA,78.1311861558185,7.55963607910472,63.3083149736991,92.9554614821918,-4.55055294880416,0.0559231642106728,-4.65939104523842,-4.44003664849617
"fitted.Predictor.05146",0.41,27.5,-1.97007474209331,NA,NA,77.9584494824147,7.26459042472529,63.7135503761352,92.2036514581106,-4.54983512955138,0.0539261422850078,-4.6547770509926,-4.44325362566358
"fitted.Predictor.05147",0.41,28,-1.92932501827096,NA,NA,77.7844340102645,6.98090281843122,64.0952505179735,91.4728476910929,-4.54901725568126,0.0519956248363285,-4.65019369443349,-4.44624098910074
"fitted.Predictor.05148",0.41,28.5,-1.88857529444862,NA,NA,77.6091397377618,6.708779969798,64.4530099206309,90.7634554106753,-4.54809930982869,0.0501324603040874,-4.64564268934574,-4.44899702358549
"fitted.Predictor.05149",0.41,29,-1.84782557062627,NA,NA,77.4325666632516,6.44843261185649,64.7864151314706,90.0758876716735,-4.54708127764927,0.0483375099366886,-4.64112577293888,-4.45151998971663
"fitted.Predictor.05150",0.41,29.5,-1.80707584680392,NA,NA,77.2547147850575,6.20007241681748,65.0950507581627,89.4105592937779,-4.54596314897223,0.0466116378140543,-4.63664468418933,-4.45380814535868
"fitted.Predictor.05151",0.41,30,-1.76632612298158,NA,NA,77.0755841015135,5.96390798396529,65.3785073234695,88.7678789817668,-4.54474491914485,0.0449556982328474,-4.63220113658243,-4.45585977279226
"fitted.Predictor.05152",0.41,30.5,-1.72557639915923,NA,NA,76.8951746110094,5.74013978131827,65.6363911739817,88.1482393953436,-4.54342659052308,0.0433705200517751,-4.62779678463012,-4.4576732117985
"fitted.Predictor.05153",0.41,31,-1.68482667533689,NA,NA,76.7134863120441,5.52895395225973,65.8683366189966,87.5520049959268,-4.54200817409069,0.0418568877321982,-4.62343318370092,-4.45924689942338
"fitted.Predictor.05154",0.41,31.5,-1.64407695151454,NA,NA,76.5305192032899,5.33051495004807,66.0740203740573,86.9794975996076,-4.54048969113658,0.0404155188268922,-4.61911174291847,-4.46057941660565
"fitted.Predictor.05155",0.41,32,-1.6033272276922,NA,NA,76.3462732836659,5.14495704160569,66.253178230454,86.4309797194415,-4.53887117489416,0.0390470378122324,-4.61483367121277,-4.46166954159279
"fitted.Predictor.05156",0.41,32.5,-1.56257750386985,NA,NA,76.160748552418,4.97237482805465,66.4056236633109,85.9066359885322,-4.53715267201219,0.0377519463397417,-4.61059991703649,-4.46251630964448
"fitted.Predictor.05157",0.41,33,-1.52182778004751,NA,NA,75.9739450092059,4.8128130608176,66.5312678328494,85.4065532123424,-4.53533424369476,0.0365305902261286,-4.60641110277434,-4.46311907799788
