"","Pstd","H","Hstd","Diststd","meandVstd","Int_diff_mean","Int_err_mean","Int_diff_sd","Int_err_sd","Int_diff_0.025quant","Int_diff_0.975quant","Int_err_0.025quant","Int_err_0.975quant"
"25",0,32,-1.61371719635026,-1.45443434410704e-17,-4.0206860982315e-17,0.227608324524753,-1.47904453964925,0.0940960345634228,0.0940960345634228,0.0477790370627255,0.423401244509476,-1.64568062388601,-1.3165186760568
"26",0,32.5,-1.56712863924029,-1.45443434410704e-17,-4.0206860982315e-17,0.228744740617684,-1.47509414707994,0.0940774096594809,0.0940774096594809,0.0489905321036326,0.424545815326357,-1.64154240782876,-1.31274883114725
"27",0,33,-1.52054008213032,-1.45443434410704e-17,-4.0206860982315e-17,0.22991495139192,-1.47121858743029,0.0940590103769144,0.0940590103769144,0.050235101801398,0.425723896568405,-1.63747874087785,-1.30905411705275
"28",0,33.5,-1.47395152502035,-1.45443434410704e-17,-4.0206860982315e-17,0.231118967989139,-1.4674178517679,0.0940406902561151,0.0940406902561151,0.0515130603825917,0.426935316979548,-1.63348893662979,-1.30543524555385
"29",0,34,-1.42736296791038,-1.45443434410704e-17,-4.0206860982315e-17,0.232356778874748,-1.46369193314621,0.0940222981117028,0.0940222981117028,0.0528246733283471,0.428179769513214,-1.62957241659527,-1.3018928164603
"30",0,34.5,-1.38077441080041,-1.45443434410704e-17,-4.0206860982315e-17,0.23362838152035,-1.4600408264669,0.0940037153750896,0.0940037153750896,0.054170162878084,0.429457051648047,-1.62572871071021,-1.29842731680279
"31",0,35,-1.33418585369043,-1.45443434410704e-17,-4.0206860982315e-17,0.234933775817618,-1.45646452834836,0.0939848484220879,0.0939848484220879,0.0555497069579747,0.430767015752417,-1.62195745785233,-1.2950391200211
"32",0,35.5,-1.28759729658046,-1.45443434410704e-17,-4.0206860982315e-17,0.236272961686877,-1.45296303700205,0.0939656257448613,0.0939656257448613,0.0569634388385539,0.432109551099906,-1.6182584063776,-1.29172848513846
"33",0,36,-1.24100873947049,-1.45443434410704e-17,-4.0206860982315e-17,0.237645939078876,-1.44953635211805,0.0939459979735009,0.0939459979735009,0.0584114472093894,0.433484583971773,-1.61463141468582,-1.28849555591201
"34",0,36.5,-1.19442018236052,-1.45443434410704e-17,-4.0206860982315e-17,0.239052707976513,-1.44618447476076,0.0939259378983287,0.0939259378983287,0.059893776251784,0.434892077737033,-1.61107645182451,-1.28534035995617
"35",0,37,-1.14783162525055,-1.45443434410704e-17,-4.0206860982315e-17,0.240493268396418,-1.44290740727551,0.093905440493429,0.093905440493429,0.0614104257058101,0.436332032909892,-1.60759359813422,-1.28226280783557
"36",0,37.5,-1.10124306814058,-1.45443434410704e-17,-4.0206860982315e-17,0.241967620390582,-1.4397051532063,0.0938845229415337,0.0938845229415337,0.0629613509281506,0.437804487190772,-1.60418304593632,-1.27926269212817
"37",0,38,-1.05465451103061,-1.45443434410704e-17,-4.0206860982315e-17,0.243475764047909,-1.43657771722499,0.0938632246602713,0.0938632246602713,0.0645464629386804,0.439309515489977,-1.60084510026114,-1.27633968646205
"38",0,38.5,-1.00806595392063,-1.45443434410704e-17,-4.0206860982315e-17,0.245017699495729,-1.43352510507167,0.0938416073294037,0.0938416073294037,0.0661656284547292,0.440847229936526,-1.59758017961274,-1.2734933445383
"39",0,39,-0.961477396810662,-1.45443434410704e-17,-4.0206860982315e-17,0.24659342696277,-1.43054732350592,0.0938197547559744,0.0938197547559744,0.0678186700574897,0.442417779881304,-1.59438881675953,-1.27072309914424
"40",0,39.5,-0.914888839700691,-1.45443434410704e-17,-4.0206860982315e-17,0.248202946592375,-1.42764438026836,0.0937977734031016,0.0937977734031016,0.0695053657548811,0.444021351859978,-1.59127165954115,-1.26802826117756
"41",0,40,-0.868300282590719,-1.45443434410704e-17,-4.0206860982315e-17,0.249846258634409,-1.42481628405144,0.0937757919119611,0.0937757919119611,0.0712254494317428,0.445658169588033,-1.58822947167664,-1.26540801869997
"42",0,40.5,-0.821711725480748,-1.45443434410704e-17,-4.0206860982315e-17,0.251523363381757,-1.42206304447819,0.0937539613010627,0.0937539613010627,0.0729786106884052,0.447328493915033,-1.58526313355406,-1.26286143603666
"43",0,41,-0.775123168370776,-1.45443434410704e-17,-4.0206860982315e-17,0.253234261171243,-1.41938467208706,0.0937324549918525,0.0937324549918525,0.0747644948289885,0.449032622781057,-1.58237364298201,-1.26038745295531
"44",0,41.5,-0.728534611260805,-1.45443434410704e-17,-4.0206860982315e-17,0.254978952384322,-1.41678117832049,0.0937114688308082,0.0937114688308082,0.0765827028539771,0.450770891162787,-1.57956211587588,-1.25798488394792
"45",0,42,-0.681946054150833,-1.45443434410704e-17,-4.0206860982315e-17,0.256757437447579,-1.414252575514,0.0936912211065188,0.0936912211065188,0.0784327914640283,0.452543671012429,-1.57682978685054,-1.25565241765251
"46",0,42.5,-0.635357497040861,-1.45443434410704e-17,-4.0206860982315e-17,0.258569716833113,-1.41179887688233,0.0936719525600682,0.0936719525600682,0.0803142730829073,0.454351371194241,-1.57417800968469,-1.25338861644436
"47",0,43,-0.58876893993089,-1.45443434410704e-17,-4.0206860982315e-17,0.260415791058649,-1.40942009649765,0.0936539263868811,0.0936539263868811,0.082226615912193,0.456194437411291,-1.57160825762007,-1.25119191624017
"48",0,43.5,-0.542180382820918,-1.45443434410704e-17,-4.0206860982315e-17,0.262295660687358,-1.40711624925476,0.0936374282278846,0.0936374282278846,0.0841692440277603,0.458073352130772,-1.5691221234531,-1.24906062655548
"49",0,44,-0.495591825710947,-1.45443434410704e-17,-4.0206860982315e-17,0.264209326327398,-1.40488735081711,0.0936227661477971,0.0936227661477971,0.0861415375323632,0.459988634505977,-1.56672131937186,-1.24699293085648
"50",0,44.5,-0.449003268600975,-1.45443434410704e-17,-4.0206860982315e-17,0.266156788631096,-1.40273341753778,0.0936102705980536,0.0936102705980536,0.0881428327801342,0.461940840292924,-1.56440767648757,-1.24498688725264
"51",0,45,-0.402414711491004,-1.45443434410704e-17,-4.0206860982315e-17,0.268138047775261,-1.40065446634944,0.0936002951024845,0.0936002951024845,0.0901724193830153,0.463930561679892,-1.56218314400623,-1.24304042958243
"52",0,45.5,-0.355826154381032,-1.45443434410704e-17,-4.0206860982315e-17,0.270153104389326,-1.39865051461883,0.0935932148524297,0.0935932148524297,0.0922295465705809,0.465958427356024,-1.56004978798085,-1.24115136893675
"53",0,46,-0.30923759727106,-1.45443434410704e-17,-4.0206860982315e-17,0.272201959835326,-1.39672157996361,0.0935894262054944,0.0935894262054944,0.094313425514631,0.468025102469541,-1.55800978958323,-1.2393173956776
"54",0,46.5,-0.262649040161089,-1.45443434410704e-17,-4.0206860982315e-17,0.274284614918205,-1.39486768003241,0.0935893483975549,0.0935893483975549,0.0964232218227935,0.470131288316918,-1.55606544283118,-1.237536082008
"55",0,47,-0.216060483051117,-1.45443434410704e-17,-4.0206860982315e-17,0.276401070475973,-1.39308883225376,0.0935934225381042,0.0935934225381042,0.0985580601944965,0.472277722348505,-1.55421915170511,-1.23579750267151
"56",0,47.5,-0.169471925941146,-1.45443434410704e-17,-4.0206860982315e-17,0.278551327375931,-1.39138505356437,0.0936021114199478,0.0936021114199478,0.100717025491253,0.474465178063827,-1.55247342658333,-1.23410664457225
"57",0,48,-0.122883368831174,-1.45443434410704e-17,-4.0206860982315e-17,0.280735386510157,-1.38975636013189,0.0936158992917874,0.0936158992917874,0.102899164032522,0.476694464907839,-1.55083087992561,-1.23246123470844
"58",0,48.5,-0.0762948117212026,-1.45443434410704e-17,-4.0206860982315e-17,0.282953248790183,-1.38820276709108,0.0936352915900883,0.0936352915900883,0.105103485154594,0.478966428144489,-1.54929422112449,-1.23085846408928
"59",0,49,-0.0297062546112311,-1.45443434410704e-17,-4.0206860982315e-17,0.285204915140795,-1.38672428831358,0.0936608146265787,0.0936608146265787,0.107328963056197,0.481281948732987,-1.54786625043507,-1.22929542820308
"60",0,49.5,0.0168823024987405,-1.45443434410704e-17,-4.0206860982315e-17,0.287490386492837,-1.38532093622997,0.0936930152277345,0.0936930152277345,0.109574538976263,0.48364194317284,-1.54654985188188,-1.22776913370602
"61",0,50,0.0634708596087121,-1.45443434410704e-17,-4.0206860982315e-17,0.289809663774881,-1.38399272171829,0.0937324603225703,0.0937324603225703,0.111839123735197,0.486047363334125,-1.54534798501776,-1.22627650600228
"62",0,50.5,0.110059416718684,-1.45443434410704e-17,-4.0206860982315e-17,0.292162747903588,-1.38273965406611,0.0937797364751061,0.0937797364751061,0.114121600686117,0.488499196251719,-1.54426367538922,-1.22481439770977
"63",0,51,0.156647973828655,-1.45443434410704e-17,-4.0206860982315e-17,0.294549638636856,-1.38156174100517,0.0938354525614764,0.0938354525614764,0.11641903071743,0.490999462730406,-1.54330000353036,-1.22337959800543
"64",0,51.5,0.203236530938627,-1.45443434410704e-17,-4.0206860982315e-17,0.296970337535518,-1.38045898880991,0.0939002307908906,0.0939002307908906,0.118731157501986,0.493548591775924,-1.54246009227679,-1.22196884280684
"65",0,52,0.249825088048598,-1.45443434410704e-17,-4.0206860982315e-17,0.299424845663875,-1.37943140244518,0.0939747124973427,0.0939747124973427,0.121057119413972,0.49614743494343,-1.54174709215529,-1.22057882572817
"66",0,52.5,0.29641364515857,-1.45443434410704e-17,-4.0206860982315e-17,0.301913163745393,-1.37847898574542,0.0940595569309726,0.0940595569309726,0.1233956132378,0.498797114585288,-1.54116416456811,-1.21920620971943
"67",0,53,0.343002202268541,-1.45443434410704e-17,-4.0206860982315e-17,0.304435292416128,-1.3776017417262,0.0941554396964667,0.0941554396964667,0.125745308987096,0.501498782341443,-1.54071446339523,-1.21784763928901
"68",0,53.5,0.389590759378513,-1.45443434410704e-17,-4.0206860982315e-17,0.306991232202954,-1.37679967274042,0.0942630518871011,0.0942630518871011,0.128104852689289,0.504253617260281,-1.54040111251132,-1.21649975314324
"69",0,54,0.436179316488485,-1.45443434410704e-17,-4.0206860982315e-17,0.309580983498915,-1.37607278005023,0.094383099143909,0.094383099143909,0.130472869426287,0.507062823440678,-1.54022717549139,-1.21515919704463
"70",0,54.5,0.482767873598456,-1.45443434410704e-17,-4.0206860982315e-17,0.312204546535422,-1.37542106480216,0.0945163006387432,0.0945163006387432,0.132847966637006,0.509927627056673,-1.54019563288721,-1.21382263688505
"71",0,55,0.529356430708428,-1.45443434410704e-17,-4.0206860982315e-17,0.314861921350997,-1.37484452792785,0.0946633879805231,0.0946633879805231,0.135228737675279,0.512849272605203,-1.5403093466534,-1.21248677153705
"72",0,55.5,0.575944987818399,-1.45443434410704e-17,-4.0206860982315e-17,0.317553107453198,-1.37434317051413,0.0948251045982125,0.0948251045982125,0.13761376422086,0.515829018113796,-1.54057102291222,-1.2111446872143
"73",0,56,0.622533544928371,-1.45443434410704e-17,-4.0206860982315e-17,0.320278104034513,-1.37391699265052,0.0950022040300583,0.0950022040300583,0.140001621528325,0.518868129189701,-1.54098316426706,-1.20978971907028
"74",0,56.5,0.669122102038342,-1.45443434410704e-17,-4.0206860982315e-17,0.323036910911613,-1.37356599483171,0.0951954468078167,0.0951954468078167,0.142390887171769,0.521967871577393,-1.54154802537064,-1.20842480043565
"75",0,57,0.715710659148314,-1.45443434410704e-17,-4.0206860982315e-17,0.325829530123116,-1.37329017754096,0.0954056056531493,0.0954056056531493,0.144780138918085,0.525129525689812,-1.54226755585555,-1.20704696219254
"76",0,57.5,0.762299216258286,-1.45443434410704e-17,-4.0206860982315e-17,0.328655963777038,-1.37308954416367,0.0956334596618916,0.0956334596618916,0.147167961556379,0.528354353529092,-1.54317630461995,-1.20565108363241
"77",0,58,0.808887773368257,-1.45443434410704e-17,-4.0206860982315e-17,0.331516238155524,-1.37296409891237,0.0958798194630263,0.0958798194630263,0.149536085640309,0.531643773185269,-1.54426037586819,-1.20423238488182
"78",0,58.5,0.855476330478229,-1.45443434410704e-17,-4.0206860982315e-17,0.334410341164833,-1.37291383696155,0.0961454564621644,0.0961454564621644,0.151883723220815,0.534998845040888,-1.5455138661637,-1.20279313569257
"79",0,59,0.9020648875882,-1.45443434410704e-17,-4.0206860982315e-17,0.337338253313161,-1.37293875907167,0.0964311344784742,0.0964311344784742,0.15422357238751,0.538420499444118,-1.5469391792158,-1.20133111758939
"80",0,59.5,0.948653444698172,-1.45443434410704e-17,-4.0206860982315e-17,0.340299971872386,-1.37303886650485,0.0967376369108893,0.0967376369108893,0.156554238742327,0.541909689293024,-1.548538456445,-1.19984427931814
"81",0,60,0.995242001808143,-1.45443434410704e-17,-4.0206860982315e-17,0.343295493542665,-1.37321416042139,0.09706574651725,0.09706574651725,0.158873740413403,0.545467320965002,-1.55031353600566,-1.1983307361809
"82",0,60.5,1.04183055891811,-1.45443434410704e-17,-4.0206860982315e-17,0.346324814723784,-1.3734646404462,0.0974162554120674,0.0974162554120674,0.161175994724999,0.549096449912441,-1.55226677634362,-1.19679042907038
"83",0,61,1.08841911602809,-1.45443434410704e-17,-4.0206860982315e-17,0.349387930264046,-1.37379030777865,0.0977899206652,0.0977899206652,0.163466860687257,0.552798372343947,-1.55439738842154,-1.19521994489846
"84",0,61.5,1.13500767313806,-1.45443434410704e-17,-4.0206860982315e-17,0.35248483301401,-1.37419116549383,0.0981875110926837,0.0981875110926837,0.16574712515057,0.556573937058004,-1.55670400558804,-1.19361533449055
"85",0,62,1.18159623024803,-1.45443434410704e-17,-4.0206860982315e-17,0.355615513175285,-1.37466721520809,0.0986097914609463,0.0986097914609463,0.168017111351756,0.560422397509702,-1.55918605630277,-1.19197497646772
"86",0,62.5,1.228184787358,-1.45443434410704e-17,-4.0206860982315e-17,0.358779968064006,-1.37521846094031,0.0990574933550487,0.0990574933550487,0.170269428404324,0.56434506198686,-1.56184541544049,-1.1902971584434
"87",0,63,1.27477334446797,-1.45443434410704e-17,-4.0206860982315e-17,0.361978189355336,-1.37584491418031,0.0995313489305749,0.0995313489305749,0.172502828046172,0.568342142821295,-1.56469927869609,-1.18858028636763
"88",0,63.5,1.32136190157794,-1.45443434410704e-17,-4.0206860982315e-17,0.365210167955481,-1.3765465649228,0.100032075763214,0.100032075763214,0.174716105411525,0.572413460907445,-1.56773776062813,-1.18682495246407
