"","P","H","rep","JC","volume","error"
"380",0.4,0.4,10,95.547424134995,178.895956210158,0.0179275479747456
"381",0.4,0.5,1,120.611813035224,20.8657524930431,0.00780162184588437
"382",0.4,0.5,2,101.578174985402,84.7706217106414,0.015022499250189
"383",0.4,0.5,3,119.052643303168,62.1083928875113,0.0169644681809235
"384",0.4,0.5,4,110.756683596754,206.25991759685,0.0246478732804759
"385",0.4,0.5,5,111.786323985848,217.874405779711,0.015763878378212
"386",0.4,0.5,6,109.02100408371,11.6498222960929,0.0110970759028629
"387",0.4,0.5,7,105.696736541778,226.390979196356,0.016887826544788
"388",0.4,0.5,8,109.932971285479,144.532271055126,0.0162541588336662
"389",0.4,0.5,9,116.846271040824,-29.5712390357401,0.00947411776566902
"390",0.4,0.5,10,99.8424954723583,172.345095264263,0.0148325260501521
"391",0.4,0.6,1,113.845604764036,192.167059575483,0.0186407315441924
"392",0.4,0.6,2,130.319850989539,245.540338066625,0.021274933906476
"393",0.4,0.6,3,126.377799214151,52.383780213976,0.00984266191638404
"394",0.4,0.6,4,116.493251478849,100.504267368328,0.0120311658002199
"395",0.4,0.6,5,125.524668606044,238.291315651667,0.0209737468875639
"396",0.4,0.6,6,119.905773911274,266.235033522092,0.0189340508822204
"397",0.4,0.6,7,111.60981420486,16.1944394577112,0.0112549336358081
"398",0.4,0.6,8,117.758238242593,68.2367120148845,0.0135444475571916
"399",0.4,0.6,9,129.17253741312,-8.55375159054006,0.00869912674467038
"400",0.4,0.6,10,123.377132937362,27.815086450946,0.00971699120169081
"401",0.4,0.7,1,127.260348119088,53.8099495366941,0.0123159501572709
"402",0.4,0.7,2,128.643008070157,5.76417214141264,0.00504374890357467
"403",0.4,0.7,3,119.464499458806,95.4109055707889,0.0164591603536923
"404",0.4,0.7,4,119.935192208106,154.008643436175,0.0162812096340401
"405",0.4,0.7,5,128.848936147976,7.43522955381133,0.00665596720891075
"406",0.4,0.7,6,120.199956879587,9.56207744133064,0.0127612007597148
"407",0.4,0.7,7,128.525334882832,199.423054444988,0.0165485177656553
"408",0.4,0.7,8,130.34926928637,-8.98711010332534,0.0083163982318633
"409",0.4,0.7,9,125.406995418719,90.8482380173734,0.0140065084601838
"410",0.4,0.7,10,131.967275612089,-23.0010007405159,0.00987258704461182
"411",0.4,0.8,1,126.083616245838,62.2723205546336,0.0137884834431516
"412",0.4,0.8,2,126.466054104644,40.0171007578913,0.0152292196853168
"413",0.4,0.8,3,128.025223836701,41.7675564202334,0.00850521465268937
"414",0.4,0.8,4,134.614922326902,-5.84734538791963,0.00833183348574564
"415",0.4,0.8,5,130.202177802214,109.272548882521,0.0173807362020076
"416",0.4,0.8,6,134.085392983939,-57.6411051709121,0.013617899429178
"417",0.4,0.8,7,121.494361940162,43.5634654716533,0.0124275489536977
"418",0.4,0.8,8,127.731040868388,197.235761458863,0.0204442311858452
"419",0.4,0.8,9,129.260792303614,278.229840309351,0.0195202513810368
"420",0.4,0.8,10,130.261014395876,-26.941687462465,0.0097320568367572
"421",0.4,0.9,1,131.320073081801,259.333091971623,0.0226986787096093
"422",0.4,0.9,2,132.908661110689,175.464175878248,0.0179938346896254
"423",0.4,0.9,3,136.262346949452,108.90655833405,0.0234818481722875
"424",0.4,0.9,4,128.760681257482,131.85954170062,0.0188184792044325
"425",0.4,0.9,5,130.937635222995,39.6182659979478,0.00845562492585484
"426",0.4,0.9,6,125.818851574357,44.3578110907972,0.00991155549538923
"427",0.4,0.9,7,129.672648459251,28.4102905799953,0.0118304769669529
"428",0.4,0.9,8,137.115477557559,57.1206850834322,0.0116085317383116
"429",0.4,0.9,9,126.760237072957,258.922049907628,0.0170836647016328
"430",0.4,0.9,10,131.261236488139,169.873216848605,0.0245581846292747
"431",0.4,1,1,132.202621986739,234.284199177817,0.0522468836535949
"432",0.4,1,2,130.643452254683,245.931453777391,0.0238023081936653
"433",0.4,1,3,130.496360770526,99.9084423978059,0.412590006374254
"434",0.4,1,4,130.672870551514,10.4914172408572,0.0068227184886312
"435",0.4,1,5,131.143563300814,137.397847277664,0.0218722115890376
"436",0.4,1,6,128.525334882832,202.428039367631,0.0200640360786749
"437",0.4,1,7,132.820406220195,72.1033118233631,0.0120953404550945
"438",0.4,1,8,131.849602424764,1.77782365898497,0.00785792339513099
"439",0.4,1,9,132.614478142377,125.883842962763,0.0131029453202181
"440",0.4,1,10,137.409660525871,249.459561626717,0.0259108303035265
"441",0.5,0,1,62.5117828433896,26.9434593604116,0.00753867230603785
"442",0.5,0,2,63.2155874168036,94.9468641998076,0.0125657617604201
"443",0.5,0,3,62.483630660453,26.5572877623516,0.00628010903520876
"444",0.5,0,4,64.9328705759338,27.2470658209093,0.00676218942097703
"445",0.5,0,5,60.6818909525132,31.059052345497,0.00748998663517632
"446",0.5,0,6,69.4372198457834,24.3205250672357,0.0067050890823623
"447",0.5,0,7,60.0062385620357,52.3709644948547,0.00968151927309023
"448",0.5,0,8,59.5276514521142,66.7987946809534,0.00980804289192933
"449",0.5,0,9,64.2853703683929,29.9685427232021,0.00706275166378896
"450",0.5,0,10,63.4408048802961,74.6911185654907,0.0111533978284698
"451",0.5,0.1,1,77.8828747267515,64.9228301954877,0.0202350446415135
"452",0.5,0.1,2,74.2793953108717,34.6821301481418,0.00805782440702336
"453",0.5,0.1,3,67.6354801378435,33.8265304502529,0.00688052444912218
"454",0.5,0.1,4,78.2770052878633,58.2316969746105,0.00892318593100332
"455",0.5,0.1,5,85.3432032049399,21.9254137748489,0.00592893401364537
"456",0.5,0.1,6,71.2952639195964,27.9514615994781,0.00790212153270102
"457",0.5,0.1,7,74.7579824207933,21.8812279416529,0.00730316761064226
"458",0.5,0.1,8,74.392004042618,30.3015754749746,0.00738262955048036
"459",0.5,0.1,9,71.0981986390404,52.1272756311988,0.0110006624532363
"460",0.5,0.1,10,72.3931990541222,82.3765446534183,0.0116265653093801
"461",0.5,0.2,1,85.2587466561302,21.3293876513477,0.00780101671660213
"462",0.5,0.2,2,103.642122113704,245.194891251099,0.0182158861210021
"463",0.5,0.2,3,77.4605919827031,36.439814071432,0.00617435130223618
"464",0.5,0.2,4,92.0715749267778,31.0959896400153,0.00836337498626244
"465",0.5,0.2,5,90.8047266946326,-8.70919156108721,0.00908559162802901
"466",0.5,0.2,6,77.0664614215912,37.1161255361543,0.0077456840803551
"467",0.5,0.2,7,78.4459183854827,98.5586849415145,0.0143303422259632
"468",0.5,0.2,8,76.3908090311138,64.0306761336305,0.010042076243811
"469",0.5,0.2,9,79.0371142271504,72.3241286631388,0.0103754571318723
"470",0.5,0.2,10,82.0493978013623,61.0445945839914,0.010678322696524
"471",0.5,0.3,1,100.263860161317,135.972992055299,0.0138539723308271
"472",0.5,0.3,2,102.684947893861,178.750307954825,0.0148909065770843
"473",0.5,0.3,3,98.7436422827425,160.741266349889,0.0167137875890998
"474",0.5,0.3,4,101.924838954574,47.4045473060668,0.00814613790199465
"475",0.5,0.3,5,88.2710302303421,77.9351047331355,0.0103857098642945
"476",0.5,0.3,6,107.921253920061,-8.72126855947067,0.00988965981871638
"477",0.5,0.3,7,91.3677703533638,73.4955279202245,0.0115171835204433
"478",0.5,0.3,8,100.376468893063,230.903817226604,0.0177096116723965
"479",0.5,0.3,9,112.341146641101,34.1863621523869,0.00969351215368499
"480",0.5,0.3,10,101.502556210525,49.5623589484684,0.011604996416704
"481",0.5,0.4,1,102.825708808544,11.5797316189695,0.00709558865658212
"482",0.5,0.4,2,95.8721196232134,131.28442491473,0.0153885196106854
"483",0.5,0.4,3,102.994621906163,155.579457620236,0.0199069102587772
"484",0.5,0.4,4,113.551690507373,169.797910174603,0.0164215321727571
"485",0.5,0.4,5,112.876038116896,226.034261545814,0.0184473367273038
"486",0.5,0.4,6,111.665494250624,162.189332834363,0.0167005256047874
"487",0.5,0.4,7,113.692451422056,0.308559079746487,0.0070835084129825
"488",0.5,0.4,8,104.908970345849,23.148305007193,0.00675482811503768
"489",0.5,0.4,9,110.398646018478,186.674319373042,0.0138387225822754
"490",0.5,0.4,10,112.059624811735,150.810019969498,0.0151368044951494
"491",0.5,0.5,1,120.758649339133,21.6774886316467,0.0110886168969896
"492",0.5,0.5,2,116.479517532775,87.3863337580358,0.0189764203264175
"493",0.5,0.5,3,122.954519608184,-17.0455346870842,0.0093466351040921
"494",0.5,0.5,4,123.038976156994,1.20810797965873,0.00775034801773692
"495",0.5,0.5,5,114.508864727216,-8.52444137875091,0.0102668536726336
"496",0.5,0.5,6,106.907775334345,84.6327697400114,0.0137500016544606
"497",0.5,0.5,7,112.51005973872,28.7377577350449,0.012259355743894
"498",0.5,0.5,8,116.28245225222,87.6411567784462,0.0170639139451621
"499",0.5,0.5,9,116.169843520473,187.855109774827,0.015663897233717
"500",0.5,0.5,10,114.987451837138,-3.55946684492528,0.00917952757636134
"501",0.5,0.6,1,114.931147471265,173.057293732873,0.0183473525062343
"502",0.5,0.6,2,123.067128339931,172.089308280132,0.0191538416849727
"503",0.5,0.6,3,120.843105887942,222.300040660937,0.0194964542627463
"504",0.5,0.6,4,130.696369915738,186.611298476297,0.0195851147930859
"505",0.5,0.6,5,114.39625599547,152.513585438337,0.0140387805970528
"506",0.5,0.6,6,115.043756203011,110.277372164803,0.0138918913568443
"507",0.5,0.6,7,116.873648093887,41.1150003133492,0.00946662618130689
"508",0.5,0.6,8,123.545715449852,232.83215116277,0.0173438092100933
"509",0.5,0.6,9,126.135716280016,7.39007998509965,0.00591494229726698
"510",0.5,0.6,10,110.342341652605,54.6248091900669,0.0121022135141664
"511",0.5,0.7,1,126.135716280016,-6.53702055568783,0.0171464498706199
"512",0.5,0.7,2,120.364518778021,15.6390289844145,0.00666181999421228
"513",0.5,0.7,3,129.542130415339,244.212881982985,0.0195022187887573
"514",0.5,0.7,4,124.925172413743,38.2732737372227,0.00849878391973551
"515",0.5,0.7,5,128.359738732004,19.1491971194961,0.00817596500591577
"516",0.5,0.7,6,125.713433535967,96.7208676128168,0.0200873241676786
"517",0.5,0.7,7,132.272892160186,4.20772104874231,0.00772147942780165
"518",0.5,0.7,8,125.882346633587,119.852056300249,0.0176856684540209
"519",0.5,0.7,9,120.561584058577,209.681514091567,0.0193371590839442
"520",0.5,0.7,10,129.682891330022,267.671032206289,0.0194180719854774
"521",0.5,0.8,1,122.560389047072,50.9805271536663,0.0112528884777758
"522",0.5,0.8,2,129.204304220101,253.44181159726,0.0164634041808002
"523",0.5,0.8,3,134.384305880428,214.259057645791,0.0209268169687371
"524",0.5,0.8,4,129.767347878832,-9.14010604806504,0.00902024244320432
"525",0.5,0.8,5,124.756259316124,40.9685907045766,0.0144427512520857
"526",0.5,0.8,6,127.712238524463,68.3672660928769,0.0148679416754696
"527",0.5,0.8,7,131.118652659787,6.64394082276164,0.00645072750714475
"528",0.5,0.8,8,130.527456818119,219.247628509026,0.0221088617368177
"529",0.5,0.8,9,133.539740392331,153.395873551478,0.0198856011899431
"530",0.5,0.8,10,127.796695073273,57.2548908054563,0.01210180577802
"531",0.5,0.9,1,130.696369915738,13.7797123756227,0.0069515241394447
"532",0.5,0.9,2,132.469957440742,30.0153099735749,0.00992590153081118
"533",0.5,0.9,3,133.314522928838,-10.80378165939,0.00862313019933526
"534",0.5,0.9,4,134.412458063364,15.6003997888621,0.00820951187107769
"535",0.5,0.9,5,124.643650584378,7.41907116387733,0.00850623888972567
"536",0.5,0.9,6,130.780826464548,74.7824230673206,0.016152199087081
"537",0.5,0.9,7,131.569087586772,-25.8607184989967,0.0129584933616487
"538",0.5,0.9,8,135.679306295509,241.921373761618,0.024652973568071
"539",0.5,0.9,9,134.046479685189,13.8414960658341,0.0069673221644263
"540",0.5,0.9,10,126.867673036366,178.042775412819,0.0165797703039262
"541",0.5,1,1,130.696369915738,192.38764315093,0.0198240555208249
"542",0.5,1,2,131.878761599074,-49.423908083335,0.0142366592782614
"543",0.5,1,3,131.287565757406,168.556635680043,0.0192115308909823
"544",0.5,1,4,125.431911706602,9.54079078484665,0.00888080278009412
"545",0.5,1,5,133.905718770506,32.684565066908,0.00935719218886016
"546",0.5,1,6,131.935065964947,96.6193696115236,0.014884396639692
"547",0.5,1,7,133.455283843521,57.0592329405033,0.020552223798449
"548",0.5,1,8,134.440610246301,-12.5330048366021,0.00882999345992585
"549",0.5,1,9,133.230066380029,-40.3687050504035,0.0120869651665128
"550",0.5,1,10,133.398979477648,119.675588433988,0.0162300832979657
"551",0.6,0,1,58.1776982208877,56.3677466996518,0.0107680333477716
"552",0.6,0,2,69.9680578505961,22.3762335438424,0.00668269962277812
"553",0.6,0,3,64.6273751470401,56.3223817739311,0.00930161618834253
"554",0.6,0,4,62.8179635206987,69.7600660055493,0.010713399277335
"555",0.6,0,5,58.7905634491647,21.360066577814,0.00737680356461497
"556",0.6,0,6,51.8447575286929,46.2092448177315,0.00891698808637624
"557",0.6,0,7,59.6369011453566,22.1351997767846,0.00757504001080719
"558",0.6,0,8,66.2324983639558,27.4614413212112,0.0069937599725443
"559",0.6,0,9,59.5201649113991,34.2323492699893,0.00750089376119839
"560",0.6,0,10,64.5106389130826,69.8688590129221,0.0114304666542049
"561",0.6,0.1,1,78.6940913389198,53.2243083782207,0.0105800548737813
"562",0.6,0.1,2,69.5886650902342,28.2346009451549,0.00761388899481258
"563",0.6,0.1,3,89.8132176233725,14.5042914689176,0.00532943599906231
"564",0.6,0.1,4,77.8185695842385,79.49078428653,0.01252980639218
"565",0.6,0.1,5,70.7852114882986,21.8094251696798,0.00603785309636411
"566",0.6,0.1,6,75.8924217239396,48.3042035102642,0.00988484123443923
"567",0.6,0.1,7,77.5267289993447,68.0752685783173,0.00990122922643071
"568",0.6,0.1,8,65.7363693696364,38.6797272730302,0.00736625685490867
"569",0.6,0.1,9,68.7715114525316,6.76629148476707,0.00729394171767259
"570",0.6,0.1,10,74.374850682492,18.3842346602131,0.00602917452670485
"571",0.6,0.2,1,83.0133319953476,107.624979238782,0.0122704711327523
"572",0.6,0.2,2,84.9102957971571,44.3619719966529,0.0110590372768311
"573",0.6,0.2,3,79.5987971520905,86.7303166727245,0.0132020805853089
"574",0.6,0.2,4,76.6512072446634,55.0858077249914,0.00973306346606572
"575",0.6,0.2,5,82.1961783576451,28.1500718129049,0.00712285612844434
"576",0.6,0.2,6,100.815607673868,111.976691383672,0.0116394770476487
"577",0.6,0.2,7,85.1437682650721,71.8669336523203,0.0102108380667694
"578",0.6,0.2,8,81.8751537142619,35.8049133502968,0.00774223433435042
"579",0.6,0.2,9,93.3736727590765,14.3067829441012,0.00701026687196062
"580",0.6,0.2,10,93.490408993034,132.030103875548,0.0161927176431602
"581",0.6,0.3,1,105.86444979253,119.881014643938,0.01213272876721
"582",0.6,0.3,2,108.987144050893,26.4907401086559,0.0107788111156357
"583",0.6,0.3,3,97.3718887721211,48.6227143370518,0.00742583339585188
"584",0.6,0.3,4,95.0663481514603,43.6910273298295,0.00752293308745944
"585",0.6,0.3,5,105.251584564253,19.5848258818145,0.00668679510465697
"586",0.6,0.3,6,112.314126718682,4.00672808916443,0.00647491977461933
"587",0.6,0.3,7,106.039554143466,147.475053870736,0.0181691487444292
"588",0.6,0.3,8,110.884107852703,1.29336998003907,0.00768982389401809
"589",0.6,0.3,9,107.615493301892,230.418578539241,0.0198198579639582
"590",0.6,0.3,10,102.245626539847,15.2839701567277,0.00580413124014997
"591",0.6,0.4,1,103.99667004921,169.365879789492,0.0186731575095155
"592",0.6,0.4,2,100.377846796527,23.803308586239,0.00671644952576036
"593",0.6,0.4,3,105.572609207636,26.5668661470835,0.0068595129376522
"594",0.6,0.4,4,93.4028568175658,41.7367713422275,0.00737764365337683
"595",0.6,0.4,5,104.609535277487,180.610067591038,0.0183569315064686
"596",0.6,0.4,6,110.621451326298,102.452158149307,0.0149548398203612
"597",0.6,0.4,7,113.072912239406,13.30648269827,0.00607734624851623
"598",0.6,0.4,8,108.578567232042,47.332907505345,0.0106171253159611
"599",0.6,0.4,9,107.73222953585,9.84572941501892,0.006282935331991
"600",0.6,0.4,10,113.452304999768,82.5670068564359,0.00965816162503129
"601",0.6,0.5,1,100.873975790846,100.840926319937,0.014030019276251
"602",0.6,0.5,2,119.580957282537,12.8029938341281,0.0058506052240457
"603",0.6,0.5,3,121.010976148517,94.2911649898639,0.012241201308427
"604",0.6,0.5,4,120.544031212686,153.586144586269,0.0183198552096091
"605",0.6,0.5,5,109.891849864064,137.34869738515,0.0149843775922386
"606",0.6,0.5,6,108.228358530169,93.0646788085564,0.013379941190009
"607",0.6,0.5,7,112.255758601703,11.169544619648,0.00611816530754711
"608",0.6,0.5,8,113.977618052577,6.89415663475893,0.00743483078128242
"609",0.6,0.5,9,107.586309243403,136.638105058764,0.0157497822135419
"610",0.6,0.5,10,108.957959992404,-2.19968142741845,0.00801781196798739
"611",0.6,0.6,1,120.310558744771,62.1715731429858,0.0100045389576973
"612",0.6,0.6,2,115.903765912876,58.4416572164494,0.0111569786706943
"613",0.6,0.6,3,124.980008103072,5.89764121976373,0.00688756032778929
"614",0.6,0.6,4,111.584525256448,141.699601729031,0.0166435662664599
"615",0.6,0.6,5,112.86862382998,61.337923009009,0.010191763100482
"616",0.6,0.6,6,126.701867553945,3.41475994497057,0.00649224729382911
"617",0.6,0.6,7,117.625625363749,207.702832132765,0.0174137623129418
"618",0.6,0.6,8,119.697693516495,26.2848571999269,0.00687852076178888
"619",0.6,0.6,9,109.103880284851,22.2154639653362,0.00947961086545918
"620",0.6,0.6,10,119.726877574984,3.66027062794444,0.00717260596662554
"621",0.6,0.7,1,124.746535635157,150.026378471236,0.018270774299627
"622",0.6,0.7,2,124.629799401199,185.306671631068,0.0160695422988648
"623",0.6,0.7,3,125.680425506817,200.177640194153,0.0174478404363023
"624",0.6,0.7,4,119.318300756133,11.6693445905735,0.00699614996060733
"625",0.6,0.7,5,125.738793623796,166.510007756033,0.0173456934176923
"626",0.6,0.7,6,125.446953038902,6.98249795537004,0.00652261886387277
"627",0.6,0.7,7,122.557731248454,6.34826450162109,0.00691941449054499
"628",0.6,0.7,8,119.522589165558,11.0977770471761,0.00957862104492213
"629",0.6,0.7,9,121.623841376793,-4.9417609679881,0.0109536928968656
"630",0.6,0.7,10,123.258148652199,9.87236324798255,0.00590067953488664
"631",0.6,0.8,1,130.6708995085,18.750170614089,0.0216086644726906
"632",0.6,0.8,2,129.561905285904,11.8905568538824,0.00674400295487965
"633",0.6,0.8,3,132.801335778225,219.810752144256,0.0290293452622511
"634",0.6,0.8,4,125.446953038902,10.8261375854136,0.00615502682088702
"635",0.6,0.8,5,119.201564522175,119.379878901097,0.0151685714129776
"636",0.6,0.8,6,129.240880642521,29.2730368125858,0.00878535865979654
"637",0.6,0.8,7,121.273632674921,7.37118514199767,0.00672027333258464
"638",0.6,0.8,8,130.729267625479,252.994091669229,0.0188507139887566
"639",0.6,0.8,9,121.915681961687,36.5710927669456,0.00770653902791848
"640",0.6,0.8,10,124.162854465369,22.7054506061855,0.00841304310105705
"641",0.6,0.9,1,130.554163274543,-12.6544763075431,0.0115399368077156
"642",0.6,0.9,2,132.013366199012,16.496576223677,0.00995710598011152
"643",0.6,0.9,3,127.89841395201,155.119350973138,0.0144557761282032
"644",0.6,0.9,4,133.355832889523,233.209435221866,0.0196893015358997
"645",0.6,0.9,5,126.410026969051,8.50393113676864,0.00594467943549886
"646",0.6,0.9,6,125.797161740774,89.7335677602845,0.0123000901804197
"647",0.6,0.9,7,127.840045835031,107.477302138798,0.0188478272282273
"648",0.6,0.9,8,131.458869087714,54.4291345267195,0.0120936406829724
"649",0.6,0.9,9,132.188470549948,222.701630517382,0.0191649386962267
"650",0.6,0.9,10,135.427901042269,-4.86664354722632,0.00840300750652143
"651",0.6,1,1,133.560121298949,9.7146595870754,0.0101483179519257
"652",0.6,1,2,135.953214095078,-22.9505022888698,0.0119216327154615
"653",0.6,1,3,131.692341555629,20.2911331762639,0.00661752074111933
"654",0.6,1,4,132.509495193331,69.4309700559114,0.0132198672216369
"655",0.6,1,5,135.019324223417,9.35980022260253,0.00728023210888255
"656",0.6,1,6,132.421943017863,154.738195626234,0.022052295627753
"657",0.6,1,7,133.530937240459,-47.395539826958,0.0130057772169682
"658",0.6,1,8,126.585131319988,10.8606186732735,0.00695845194548396
"659",0.6,1,9,134.027066234779,70.4988479244024,0.0188357836033937
"660",0.6,1,10,133.647673474417,-34.601449394737,0.0164515890856183
"661",0.7,0,1,55.1416796217066,4.60665127687537,0.00755907505382002
"662",0.7,0,2,63.4141765347951,24.3125836896128,0.00696333974610738
"663",0.7,0,3,59.4433780165126,14.0963388432034,0.00660348394127491
"664",0.7,0,4,55.8696593500584,23.1545031261816,0.0063646008282585
"665",0.7,0,5,57.3917987820667,30.2358014915835,0.00681044849929394
"666",0.7,0,6,57.9212385845044,30.8466074062777,0.00702311825651832
"667",0.7,0,7,63.3479965594904,68.479598737761,0.0114929964580128
"668",0.7,0,8,58.6823083005085,17.5472630305626,0.00871310368007168
"669",0.7,0,9,59.1124781399891,40.4152891049249,0.0089338806359972
"670",0.7,0,10,58.3183184363326,36.4532246050625,0.00787591732094686
"671",0.7,0.1,1,75.1611221513807,25.5816633475931,0.0069709391270551
"672",0.7,0.1,2,72.0837532997118,31.4731809583147,0.0123511481857231
"673",0.7,0.1,3,68.7085745591717,53.7196198369858,0.00903127149139014
"674",0.7,0.1,4,80.2569802498432,83.2762369073612,0.0128718367491925
"675",0.7,0.1,5,67.616604966644,30.2193227048263,0.00687715207711301
"676",0.7,0.1,6,65.6973856828075,22.2063678352914,0.00638933300135343
"677",0.7,0.1,7,61.9913070657439,19.2844196796415,0.00566212588235706
"678",0.7,0.1,8,69.9329041023088,48.4044828168682,0.0092944104216736
"679",0.7,0.1,9,78.271580990702,19.7738424899649,0.00662393137791562
"680",0.7,0.1,10,71.1572336454459,35.1074902893251,0.00820880710824442
"681",0.7,0.2,1,93.2282554095659,44.3707874303567,0.0102508682173932
"682",0.7,0.2,2,95.015114742793,146.379801120982,0.0173897420564291
"683",0.7,0.2,3,95.015114742793,138.983379667362,0.0174153506282609
"684",0.7,0.2,4,68.0136848184723,28.5936809277471,0.00692575169615944
"685",0.7,0.2,5,81.9776596077656,14.117721709981,0.00720336471076866
"686",0.7,0.2,6,92.9966254959995,16.633797059378,0.00754054485370573
"687",0.7,0.2,7,78.1723110277449,26.9184129038234,0.00697454507805007
"688",0.7,0.2,8,94.0885950885271,46.1361562121893,0.00740176441454778
"689",0.7,0.2,9,70.7601537936177,22.5626239947158,0.00925015682986124
"690",0.7,0.2,10,98.0263036191572,135.854303690021,0.0165281869537884
"691",0.7,0.3,1,93.8569651749606,98.5114133666386,0.013850310245879
"692",0.7,0.3,2,99.2506331622943,26.5403994027488,0.00745758900547792
"693",0.7,0.3,3,102.857441816401,31.8069470932893,0.00866877422617061
"694",0.7,0.3,4,93.0628054713042,34.0889978803423,0.00873965070809578
"695",0.7,0.3,5,102.063282112744,27.6013084026933,0.00814702021589855
"696",0.7,0.3,6,102.361092001616,125.449035084142,0.0139804953662914
"697",0.7,0.3,7,110.004879149309,9.49662820639003,0.00681972669181455
"698",0.7,0.3,8,85.5844682618722,15.3842732406756,0.00863592839283306
"699",0.7,0.3,9,93.1951654219136,27.0892803858985,0.00658002716771016
"700",0.7,0.3,10,100.044792865951,51.6496203621908,0.0101466182882825
"701",0.7,0.4,1,112.221908322017,144.399843830622,0.016035674470298
"702",0.7,0.4,2,113.710957766373,75.3263918850835,0.0173374845360866
"703",0.7,0.4,3,99.4491730882085,117.120855238294,0.0162389941587921
"704",0.7,0.4,4,114.571297445334,-18.0729229424198,0.0105368305513324
"705",0.7,0.4,5,101.037492495521,54.7955926539836,0.0133068465078315
"706",0.7,0.4,6,109.806339223395,8.47374785178147,0.00665947282048173
"707",0.7,0.4,7,105.603910791546,-14.020823599033,0.00929293795231094
"708",0.7,0.4,8,100.640412643693,42.2176558732245,0.00988822709880122
"709",0.7,0.4,9,108.251109803735,153.830885788632,0.016958518113231
"710",0.7,0.4,10,102.328002013963,12.262993362662,0.00666572099541277
"711",0.7,0.5,1,113.545507828111,-33.5524076587501,0.0136299324238027
"712",0.7,0.5,2,101.566932297959,34.5065375704322,0.00699142748098806
"713",0.7,0.5,3,107.390770124773,17.3178262932516,0.00621046884223278
"714",0.7,0.5,4,106.067170618679,7.8722935278638,0.00672938868112209
"715",0.7,0.5,5,119.038445778402,19.3272195428394,0.00706652243896888
"716",0.7,0.5,6,123.141604247294,21.8791734842725,0.00721458071368962
"717",0.7,0.5,7,114.438937494725,-0.159114703089017,0.00744190296563889
"718",0.7,0.5,8,103.651601520057,27.7307585906642,0.00593677418873431
"719",0.7,0.5,9,100.342602754822,123.21117635102,0.0161053898347865
"720",0.7,0.5,10,113.777137741678,117.808835588363,0.0174449053241881
"721",0.7,0.6,1,114.008767655244,90.6484711657121,0.0151318739125034
"722",0.7,0.6,2,111.129938729489,9.51595128962208,0.00620251225148421
"723",0.7,0.6,3,113.81022772933,22.5373161871689,0.00584259737740078
"724",0.7,0.6,4,106.596610421117,50.9016894873055,0.0138609329603741
"725",0.7,0.6,5,126.549872975486,30.715193167531,0.00928606880863655
"726",0.7,0.6,6,109.210719445653,73.0822490655935,0.0125718201332823
"727",0.7,0.6,7,117.483216358741,148.622949607071,0.0163203416456777
"728",0.7,0.6,8,112.221908322017,151.722545757025,0.0173405399812181
"729",0.7,0.6,9,110.964488791228,75.5246573811289,0.0128206688452419
"730",0.7,0.6,10,122.016544667114,201.998636694963,0.0193779705195763
"731",0.7,0.7,1,128.965442074108,199.172395899047,0.0210333206393191
"732",0.7,0.7,2,115.927986939081,22.5859788307786,0.00562637684336678
"733",0.7,0.7,3,131.976630950472,-44.3153161627488,0.0153805009487263
"734",0.7,0.7,4,115.464727111948,44.3726847296689,0.00752726569232902
"735",0.7,0.7,5,131.579551098644,20.6632119390016,0.0108032032962816
"736",0.7,0.7,6,127.277852703838,20.4213377962423,0.00710654118552862
"737",0.7,0.7,7,127.608752580362,15.4179222441608,0.00575951407293149
"738",0.7,0.7,8,113.876407704635,12.4035279809598,0.00641162722509303
"739",0.7,0.7,9,123.93576395095,11.5708596164052,0.00615005721924751
"740",0.7,0.7,10,126.781502889053,11.1468845408201,0.00915776743911605
"741",0.7,0.8,1,119.600975568492,73.6071206122543,0.0105172364010544
"742",0.7,0.8,2,123.93576395095,78.4599597919649,0.0151493327270789
"743",0.7,0.8,3,128.105102395147,28.7689912106252,0.0080580290236378
"744",0.7,0.8,4,124.432113765736,30.818626586505,0.0104446723397199
"745",0.7,0.8,5,129.230161975327,7.96396712014064,0.00854335329494671
"746",0.7,0.8,6,128.99853206176,154.900096143332,0.0188403092453342
"747",0.7,0.8,7,133.134780518305,166.940838174478,0.0311402925568302
"748",0.7,0.8,8,128.502182246975,19.0278741392585,0.00640035586684763
"749",0.7,0.8,9,121.8180047412,107.602154299214,0.0194319708148774
"750",0.7,0.8,10,125.557173345916,150.479262418083,0.0188692961118182
"751",0.7,0.9,1,129.263251962979,206.878683951754,0.0194588148724906
"752",0.7,0.9,2,129.064712037065,125.793541822401,0.049782365133838
"753",0.7,0.9,3,127.277852703838,68.5968314358756,0.0121205239482186
"754",0.7,0.9,4,127.972742444537,5.58393065097539,0.00692772351510845
"755",0.7,0.9,5,128.634542197585,53.11321297018,0.0157362663707379
"756",0.7,0.9,6,127.807292506276,186.233216632426,0.0245377904615773
"757",0.7,0.9,7,134.259840098485,16.860237623335,0.00620459107911225
"758",0.7,0.9,8,134.292930086137,144.492781396068,0.0818287656316331
"759",0.7,0.9,9,129.991231691331,151.044315885193,0.0169004311111844
"760",0.7,0.9,10,130.950841333249,8.86678521764429,0.0173642392648908
"761",0.7,1,1,129.395611913589,53.325128731979,0.00978951237040784
