gridcell,marram_san,mean_diff,sd_diff,n,mean_15,mean_19,X,Y,dist_HW,ID_sectie,join_ID,join_KRIBV,join_KD,join_KD_nr,join_Opp_m,distance
31690204150.000000000000000,0.740361445783132,0.015179775280899,0.265002442159260,"356",10.546275280898900,10.561455056179801,"31690","204150",194.100535557651881,,45,"45",Oostduinkerke-Bad,"7",395710.570000000006985,0.000000000000000
31690204170.000000000000000,0.997828447339848,0.237922118380062,0.151249845588346,"321",8.916925233644861,9.154847352024920,"31690","204170",176.345444929027138,,45,"45",Oostduinkerke-Bad,"7",395710.570000000006985,0.000000000000000
31690204190.000000000000000,0.981132075471698,0.260949152542373,0.133008094545322,"354",8.698875706214690,8.959824858757059,"31690","204190",158.590354300426554,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31710203870.000000000000000,0.228000000000000,,,"0",,,"31710","203870",451.878147648009588,,45,"45",Oostduinkerke-Bad,"7",395710.570000000006985,254.194232274283422
31710203890.000000000000000,0.624800000000000,,,"0",,,"31710","203890",434.123057019384817,,45,"45",Oostduinkerke-Bad,"7",395710.570000000006985,236.060784525323214
31710203910.000000000000000,0.523484201537147,,,"0",,,"31710","203910",416.367966390784261,,45,"45",Oostduinkerke-Bad,"7",395710.570000000006985,217.927336776363063
31710203930.000000000000000,0.476083707025411,,,"0",,,"31710","203930",398.612875762159547,,45,"45",Oostduinkerke-Bad,"7",395710.570000000006985,199.793889027402855
31710203950.000000000000000,0.014084507042254,,,"0",,,"31710","203950",380.857785133560583,,45,"45",Oostduinkerke-Bad,"7",395710.570000000006985,181.660441278442676
31710204150.000000000000000,1.000000000000000,-0.035031791907515,0.284616582416318,"346",11.700043352601201,11.665011560693600,"31710","204150",203.306878847437048,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,5.252810522234125
31710204170.000000000000000,0.976047904191617,-0.003054421768708,0.229275972205753,"294",9.081976190476190,9.078921768707479,"31710","204170",185.551788218838169,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31710204190.000000000000000,0.995275590551181,0.176436260623230,0.208701020491418,"353",9.246824362606230,9.423260623229460,"31710","204190",167.796697590239205,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31710204210.000000000000000,1.000000000000000,0.009504155124654,0.102698212736900,"361",8.945188365650971,8.954692520775620,"31710","204210",150.041606961612814,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31710204330.000000000000000,1.000000000000000,-0.193606648199446,0.025433363043032,"361",5.086185595567870,4.892578947368420,"31710","204330",43.511063189965874,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31710204350.000000000000000,1.000000000000000,-0.231415512465374,0.016748107117771,"361",4.680811634349030,4.449396121883660,"31710","204350",25.755972561341110,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31730203870.000000000000000,0.173276676109537,,,"0",,,"31730","203870",461.084490937820533,,45,"45",Oostduinkerke-Bad,"7",395710.570000000006985,262.630942103104758
31730203890.000000000000000,0.461946902654867,,,"0",,,"31730","203890",443.329400309195819,,45,"45",Oostduinkerke-Bad,"7",395710.570000000006985,244.497494354144578
31730204170.000000000000000,0.987437185929648,0.079252124645892,0.198529598784374,"353",11.411827195467399,11.491079320113300,"31730","204170",194.758131508649114,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31730204190.000000000000000,0.782170229931424,0.086715492957746,0.205341525247400,"355",13.030504225352100,13.117219718309901,"31730","204190",177.003040880050236,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31730204210.000000000000000,0.422421142369991,0.186690962099125,0.196705387520223,"343",12.738565597667600,12.925256559766799,"31730","204210",159.247950251425465,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31730204230.000000000000000,0.821917808219178,0.003517441860465,0.340786313763108,"344",10.766662790697699,10.770180232558101,"31730","204230",141.492859622826529,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31730204250.000000000000000,0.975000000000000,0.007975069252078,0.107507916706209,"361",9.083772853185588,9.091747922437667,"31730","204250",123.737768994200096,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31730204270.000000000000000,0.971428571428571,0.317321329639889,0.193442503126911,"361",8.668753462603879,8.986074792243770,"31730","204270",105.982678365601160,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31730204290.000000000000000,0.993303571428571,0.393434903047091,0.193920306657010,"361",7.839144044321330,8.232578947368420,"31730","204290",88.227587736976403,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31730204310.000000000000000,0.997402597402597,0.156844875346260,0.239191214263002,"361",6.037091412742380,6.193936288088640,"31730","204310",70.472497108377482,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31730204330.000000000000000,1.000000000000000,-0.194418282548476,0.049628224477810,"361",5.325091412742380,5.130673130193910,"31730","204330",52.717406479751041,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31730204350.000000000000000,0.999429874572406,-0.229645429362881,0.020083202970424,"361",4.863526315789470,4.633880886426590,"31730","204350",34.767559724488315,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31750204190.000000000000000,0.625872249060655,0.077897435897436,0.220208305978630,"351",12.725894586894601,12.803792022792001,"31750","204190",186.209384169837080,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31750204210.000000000000000,0.195200000000000,0.058000000000000,0.177308797824397,"328",14.201545731707300,14.259545731707300,"31750","204210",168.454293541236467,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31750204230.000000000000000,0.602400000000000,0.137799426934097,0.131606278453599,"349",14.256991404011499,14.394790830945601,"31750","204230",150.699202912637560,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31750204250.000000000000000,0.908593091828139,0.174360230547550,0.219076503458442,"347",13.371510086455300,13.545870317002899,"31750","204250",132.944112284012760,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31750204270.000000000000000,0.997822299651568,0.850481994459834,0.383623296610982,"361",9.699379501385041,10.549861495844899,"31750","204270",115.189021655413839,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31750204290.000000000000000,1.000000000000000,0.259202216066482,0.328818821432729,"361",8.496445983379500,8.755648199445980,"31750","204290",97.433931026787420,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31750204310.000000000000000,1.000000000000000,-0.177576177285319,0.266218968745262,"361",6.983110803324100,6.805534626038780,"31750","204310",78.205296026608167,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31750204330.000000000000000,1.000000000000000,-0.164523545706371,0.060714954451599,"361",5.639246537396120,5.474722991689750,"31750","204330",58.702638910226369,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31750204350.000000000000000,1.000000000000000,-0.213847645429363,0.028153380520257,"361",5.067218836565100,4.853371191135730,"31750","204350",39.199981793873754,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31750204370.000000000000000,0.987577639751553,-0.242839335180055,0.018642147694617,"361",4.652481994459830,4.409642659279780,"31750","204370",19.697324677491952,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31770204190.000000000000000,0.691629955947136,0.069142458100559,0.169837372654676,"358",11.911935754189900,11.981078212290500,"31770","204190",195.415727459648082,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31770204210.000000000000000,0.002800000000000,0.078637195121951,0.179183689479804,"328",13.874731707317100,13.953368902438999,"31770","204210",177.660636831049146,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31770204230.000000000000000,0.317200000000000,0.042059171597633,0.105020908142551,"338",13.260713017751501,13.302772189349101,"31770","204230",159.905546202424404,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31770204250.000000000000000,0.682400000000000,0.069212290502793,0.144736076488607,"358",14.170128491620099,14.239340782122900,"31770","204250",141.145689445109838,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31770204270.000000000000000,0.962800000000000,0.508314606741573,0.372848278488660,"356",12.733469101123600,13.241783707865199,"31770","204270",121.643032328728822,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31770204290.000000000000000,1.000000000000000,0.209806094182825,0.300724423621956,"361",9.705421052631580,9.915227146814400,"31770","204290",102.140375212375403,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31770204310.000000000000000,0.998800000000000,-0.495955678670360,0.215297322136277,"361",8.492958448753461,7.997002770083100,"31770","204310",82.637718095993606,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31770204330.000000000000000,1.000000000000000,-0.103185595567867,0.134649901649270,"361",6.142218836565100,6.039033240997230,"31770","204330",63.135060979611808,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31770204350.000000000000000,1.000000000000000,-0.189393351800554,0.040397680903059,"361",5.272822714681440,5.083429362880890,"31770","204350",43.632403863259192,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31770204370.000000000000000,0.997764530551416,-0.249886426592798,0.017091286237462,"361",4.827880886426590,4.577994459833800,"31770","204370",24.129746746877391,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31790204190.000000000000000,0.939334637964775,0.022794019933555,0.154281422831092,"301",10.644159468438501,10.666953488372100,"31790","204190",204.086082863611466,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,1.624553864213790
31790204210.000000000000000,0.486800000000000,-0.005604456824512,0.116508946989854,"359",12.493334261838401,12.487729805013901,"31790","204210",184.583425747258872,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31790204230.000000000000000,0.313600000000000,0.230359420289855,0.254597638737726,"345",12.799330434782600,13.029689855072499,"31790","204230",165.080768630877060,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31790204250.000000000000000,0.467200000000000,0.631505555555556,0.354585489057054,"360",13.849280555555600,14.480786111111099,"31790","204250",145.578111514495248,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31790204270.000000000000000,0.973200000000000,0.938177777777778,0.290154145097142,"360",14.030888888888899,14.969066666666700,"31790","204270",126.075454398114260,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31790204290.000000000000000,0.999600000000000,0.822728531855956,0.347121125978150,"361",10.897958448753499,11.720686980609401,"31790","204290",106.572797281760842,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31790204310.000000000000000,1.000000000000000,-0.029551246537396,0.268171842201658,"361",9.958144044321330,9.928592797783930,"31790","204310",87.070140165379044,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31790204330.000000000000000,0.999600000000000,0.186296398891967,0.306187375843428,"361",7.230440443213300,7.416736842105260,"31790","204330",67.567483048997246,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31790204350.000000000000000,1.000000000000000,-0.094443213296399,0.108413727680797,"361",5.493199445983380,5.398756232686980,"31790","204350",48.064825932616245,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31790204370.000000000000000,0.999132321041215,-0.230390581717452,0.021925627317634,"361",5.006977839335180,4.776587257617730,"31790","204370",28.562168816262822,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31790204390.000000000000000,0.961538461538461,-0.257700831024931,0.037204304177171,"361",4.610418282548480,4.352717451523550,"31790","204390",9.059511699881025,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31810204210.000000000000000,0.671696149843913,0.014862359550562,0.089498733260655,"356",11.281814606741600,11.296676966292100,"31810","204210",189.015847816615917,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31810204230.000000000000000,0.486800000000000,0.056685714285714,0.092414498989140,"350",12.446068571428601,12.502754285714300,"31810","204230",169.513190700262498,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31810204250.000000000000000,0.381200000000000,0.093322033898305,0.132833654820890,"354",11.803810734463299,11.897132768361599,"31810","204250",150.010533583880715,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31810204270.000000000000000,0.568400000000000,0.583424929178470,0.384897087266014,"353",13.536864022662900,14.120288951841401,"31810","204270",130.507876467499699,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31810204290.000000000000000,0.982400000000000,1.322282548476450,0.331943733435082,"361",11.963767313019400,13.286049861495799,"31810","204290",111.005219351117901,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31810204310.000000000000000,1.000000000000000,1.487362880886430,0.641925448818293,"361",12.227858725761800,13.715221606648200,"31810","204310",91.502562234764483,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31810204330.000000000000000,0.999200000000000,0.694523545706371,0.493454827522409,"361",8.599116343490310,9.293639889196680,"31810","204330",71.999905118383481,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31810204350.000000000000000,1.000000000000000,0.112454293628809,0.140775249322426,"361",5.781936288088640,5.894390581717450,"31810","204350",52.497248002001683,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31810204370.000000000000000,1.000000000000000,-0.203196675900277,0.041623745760586,"361",5.201243767313020,4.998047091412740,"31810","204370",32.994590885619878,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31810204390.000000000000000,0.989189189189189,-0.232983379501385,0.020401109738131,"361",4.751498614958450,4.518515235457060,"31810","204390",13.733313523076500,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31830204210.000000000000000,0.775510204081633,0.015257617728532,0.054560288813570,"361",11.976509695290900,11.991767313019400,"31830","204210",193.448269886001327,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31830204230.000000000000000,0.010000000000000,0.131949843260188,0.180397701786147,"319",12.353683385579901,12.485633228840101,"31830","204230",173.945612769619544,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31830204250.000000000000000,0.023600000000000,0.069868750000000,0.158218654380714,"320",11.646106250000001,11.715975000000000,"31830","204250",154.442955653266125,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31830204270.000000000000000,0.187600000000000,0.371446483180428,0.265635785603940,"327",11.649110091743101,12.020556574923599,"31830","204270",134.940298536885138,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31830204290.000000000000000,0.941994247363375,1.804669444444440,0.348670437910459,"360",12.231322222222200,14.035991666666700,"31830","204290",115.437641420503340,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31830204310.000000000000000,0.989495798319328,2.102833795013850,0.278529322352746,"361",11.031024930747900,13.133858725761799,"31830","204310",96.032943981567328,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31830204330.000000000000000,0.993600000000000,1.283515235457060,0.636039355364738,"361",8.973376731301940,10.256891966759000,"31830","204330",76.933701322604122,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31830204350.000000000000000,1.000000000000000,0.366512465373961,0.180561902234739,"361",6.213132963988920,6.579645429362880,"31830","204350",58.440246993185013,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31830204370.000000000000000,1.000000000000000,-0.115797783933518,0.099543265833773,"361",5.365617728531860,5.249819944598340,"31830","204370",40.547275448736897,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31830204390.000000000000000,0.994413407821229,-0.217002770083103,0.013455791527765,"361",4.919692520775620,4.702689750692520,"31830","204390",22.658731627894191,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31850204210.000000000000000,0.926829268292683,0.008791044776119,0.043705787655181,"268",11.882906716417899,11.891697761193999,"31850","204210",197.887798233700522,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,8.273489591985019
31850204230.000000000000000,0.335434488968933,0.054181818181818,0.104263942458406,"352",12.647806818181801,12.701988636363600,"31850","204230",178.482628732351941,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31850204270.000000000000000,0.239600000000000,0.190758513931889,0.212853543415111,"323",10.772668730650199,10.963427244582000,"31850","204270",140.174836893317632,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31850204290.000000000000000,0.859317153434801,1.096611731843580,0.533498182762076,"358",11.390036312849199,12.486648044692700,"31850","204290",121.430856735415560,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31850204310.000000000000000,0.986596736596737,1.474111111111110,0.266986700948646,"360",9.701375000000001,11.175486111111100,"31850","204310",103.159687072643962,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31850204330.000000000000000,0.987600000000000,1.514797783933520,0.459245904349448,"361",9.029127423822707,10.543925207756200,"31850","204330",85.268634998729439,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31850204350.000000000000000,1.000000000000000,0.735772853185596,0.463423730312291,"361",7.180833795013850,7.916606648199450,"31850","204350",67.380091177886726,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31850204370.000000000000000,1.000000000000000,0.024335180055402,0.114066116831099,"361",5.540537396121880,5.564872576177290,"31850","204370",49.491547357042400,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31850204390.000000000000000,0.999200000000000,-0.184722991689751,0.031644566813321,"361",5.090648199445980,4.905925207756230,"31850","204390",31.603003536199697,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31850204410.000000000000000,0.984375000000000,-0.220166204986150,0.016685491676972,"361",4.697570637119110,4.477404432132960,"31850","204410",13.714459715356986,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31870204230.000000000000000,0.222406639004150,0.016674157303371,0.093365255808816,"356",11.286525280898900,11.303199438202199,"31870","204230",184.595892333414497,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31870204250.000000000000000,0.319200000000000,0.025678770949721,0.109862048188165,"358",11.982980446927399,12.008659217877099,"31870","204250",166.048521630872614,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31870204270.000000000000000,0.620400000000000,0.043508333333333,0.121295352773537,"360",10.731355555555600,10.774863888888900,"31870","204270",147.880288088802359,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31870204290.000000000000000,0.951200000000000,0.102178272980501,0.101333022938187,"359",10.686902506963801,10.789080779944300,"31870","204290",129.989994548721967,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31870204310.000000000000000,0.928140096618358,0.819778393351801,0.313864267688847,"361",9.939171745152350,10.758950138504201,"31870","204310",112.101450727879282,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31870204330.000000000000000,0.992400000000000,1.057939058171750,0.437116481613310,"361",8.960587257617730,10.018526315789501,"31870","204330",94.212906907034935,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31870204350.000000000000000,0.995600000000000,0.797545706371191,0.512008624861830,"361",7.696883656509700,8.494429362880890,"31870","204350",76.324363086192236,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31870204370.000000000000000,1.000000000000000,0.154731301939058,0.088871176059134,"361",5.718869806094180,5.873601108033240,"31870","204370",58.435819265349522,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31870204390.000000000000000,1.000000000000000,-0.150872576177285,0.047851162139149,"361",5.257138504155130,5.106265927977840,"31870","204390",40.547275444505203,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31870204410.000000000000000,0.996782496782497,-0.222745152354571,0.018656139443493,"361",4.872202216066480,4.649457063711910,"31870","204410",22.658731623662486,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31890204230.000000000000000,0.623853211009175,0.008561056105611,0.065586215955674,"303",10.064986798679900,10.073547854785501,"31890","204230",192.601241360300008,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,11.204447642200806
31890204250.000000000000000,0.389760528488852,0.013947368421053,0.065201951231880,"361",11.360459833795000,11.374407202216100,"31890","204250",174.711354098714509,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31890204270.000000000000000,0.129200000000000,0.112908309455587,0.140310381165965,"349",10.637934097421200,10.750842406876799,"31890","204270",156.822810277871810,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31890204290.000000000000000,0.492400000000000,0.120888888888889,0.119908782791238,"351",10.214082621082600,10.334971509971499,"31890","204290",138.934266457027491,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31890204310.000000000000000,0.839847473784557,0.566030812324930,0.329887053624506,"357",10.189862745098001,10.755893557423001,"31890","204310",121.045722636184763,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31890204330.000000000000000,0.998064828253507,0.820512465373961,0.242091019349621,"361",8.687163434903050,9.507675900277007,"31890","204330",103.157178815340444,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31890204350.000000000000000,0.998800000000000,0.736448753462604,0.327988699423975,"361",8.272709141274239,9.009157894736839,"31890","204350",85.268634994497731,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31890204370.000000000000000,1.000000000000000,0.273102493074792,0.121731480541717,"361",5.969041551246540,6.242144044321330,"31890","204370",67.380091173655032,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31890204390.000000000000000,1.000000000000000,-0.046739612188366,0.122640684788551,"361",5.392506925207760,5.345767313019390,"31890","204390",49.491547352810692,,47,"47",Oostduinkerke-Bad,"7",376255.729999999981374,0.000000000000000
31890204410.000000000000000,0.999171499585750,-0.203479224376731,0.042909338991996,"361",5.052132963988920,4.848653739612190,"31890","204410",31.603003531967989,,47,"47",Oostduinkerke-Bad,"7",376255.729999999981374,0.000000000000000
31890204430.000000000000000,0.994505494505495,-0.213620498614958,0.024557359629506,"361",4.652313019390580,4.438692520775620,"31890","204430",13.714459711125279,,47,"47",Oostduinkerke-Bad,"7",376255.729999999981374,0.000000000000000
31910204250.000000000000000,0.464005235602094,0.038988372093023,0.097847980406574,"344",10.623508720930200,10.662497093023299,"31910","204250",183.655626007020032,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,1.142062154669593
31910204270.000000000000000,0.131200000000000,0.073070422535211,0.132708478344065,"355",10.998430985915499,11.071501408450700,"31910","204270",165.767082186177305,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31910204290.000000000000000,0.170800000000000,0.073569696969697,0.130792567584975,"330",9.641078787878790,9.714648484848492,"31910","204290",147.878538365332986,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31910204310.000000000000000,0.692494929006085,0.260297752808989,0.250263773175324,"356",9.924132022471913,10.184429775280901,"31910","204310",129.989994544490287,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31910204330.000000000000000,0.985029940119760,0.518027777777778,0.293901513274085,"360",8.771908333333331,9.289936111111112,"31910","204330",112.101450723647559,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31910204350.000000000000000,0.996870109546166,0.435515235457064,0.217765445722156,"361",8.072396121883660,8.507911357340721,"31910","204350",94.212906902803240,,47,"47",Oostduinkerke-Bad,"7",376255.729999999981374,0.000000000000000
31910204370.000000000000000,1.000000000000000,0.506465373961219,0.148458260287890,"361",6.551335180055400,7.057800554016620,"31910","204370",76.324363081960527,,47,"47",Oostduinkerke-Bad,"7",376255.729999999981374,0.000000000000000
31910204390.000000000000000,1.000000000000000,0.124578947368421,0.121827861254221,"361",5.535872576177290,5.660451523545710,"31910","204390",58.435819261117821,,47,"47",Oostduinkerke-Bad,"7",376255.729999999981374,0.000000000000000
31910204410.000000000000000,1.000000000000000,-0.163038781163435,0.056408614813493,"361",5.178376731301940,5.015337950138500,"31910","204410",40.547275440273488,,47,"47",Oostduinkerke-Bad,"7",376255.729999999981374,0.000000000000000
31910204430.000000000000000,0.998245614035088,-0.218282548476454,0.019227380654175,"361",4.812734072022160,4.594451523545710,"31910","204430",22.658731619404747,,47,"47",Oostduinkerke-Bad,"7",376255.729999999981374,0.000000000000000
31930204250.000000000000000,0.657142857142857,0.005067692307692,0.103708020077042,"325",10.547972307692300,10.553039999999999,"31930","204250",192.599897915325528,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,9.327794150611037
31930204270.000000000000000,0.255437531613556,0.061137142857143,0.096416560080289,"350",9.543519999999999,9.604657142857141,"31930","204270",174.711354094482800,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31930204290.000000000000000,0.603388141504733,0.052340720221607,0.119297283793852,"361",8.040675900277011,8.093016620498620,"31930","204290",156.822810273638481,,46,"46",Oostduinkerke-Bad,"7",405002.500000000000000,0.000000000000000
31930204310.000000000000000,0.836552748885587,0.244194444444445,0.247546987120748,"360",8.969397222222220,9.213591666666670,"31930","204310",138.934266452795782,,47,"47",Oostduinkerke-Bad,"7",376255.729999999981374,0.000000000000000
31930204330.000000000000000,0.994977398292315,0.749941828254848,0.386635687618178,"361",9.451005540166213,10.200947368421099,"31930","204330",121.045722631953083,,47,"47",Oostduinkerke-Bad,"7",376255.729999999981374,0.000000000000000
31930204350.000000000000000,0.989739204788371,0.921490304709141,0.463364669851783,"361",8.963936288088640,9.885426592797780,"31930","204350",103.157178811108736,,47,"47",Oostduinkerke-Bad,"7",376255.729999999981374,0.000000000000000
31930204370.000000000000000,0.999600000000000,0.601836565096953,0.309650552851924,"361",7.728149584487540,8.329986149584490,"31930","204370",85.268634990266023,,47,"47",Oostduinkerke-Bad,"7",376255.729999999981374,0.000000000000000
31930204390.000000000000000,1.000000000000000,0.264692520775623,0.068301066971618,"361",5.736457063711910,6.001149584487540,"31930","204390",67.380091169423324,,47,"47",Oostduinkerke-Bad,"7",376255.729999999981374,0.000000000000000
31930204410.000000000000000,1.000000000000000,-0.072833795013850,0.082619610728608,"361",5.273988919667590,5.201155124653740,"31930","204410",49.491547348552963,,47,"47",Oostduinkerke-Bad,"7",376255.729999999981374,0.000000000000000
31930204430.000000000000000,0.999537679149330,-0.183833795013850,0.024144244063362,"361",4.944437673130190,4.760603878116340,"31930","204430",31.603003527710250,,47,"47",Oostduinkerke-Bad,"7",376255.729999999981374,0.000000000000000
31930204450.000000000000000,0.950000000000000,-0.177246537396122,0.027377051327087,"361",4.588083102493080,4.410836565096950,"31930","204450",13.714459706867542,,47,"47",Oostduinkerke-Bad,"7",376255.729999999981374,0.000000000000000
31950204270.000000000000000,0.895724713242962,0.009416149068323,0.118420395808237,"322",10.273149068323001,10.282565217391300,"31950","204270",183.655626002788324,,47,"47",Oostduinkerke-Bad,"7",376255.729999999981374,0.000000000000000
